"","x"
"1109","Congress created this budget mess, and Congress needs to fix it by cutting spending. A spending addiction is no excuse to raise taxes."
"1110","Democrats have used this lame duck to push the wrong priorities: higher taxes, massive spending bills and an expansion of the FDA�s powers."
"1111","E-Newsletter: Time is Running Out to Stop the Tax Hike &amp; Bringing Some Order to Federal Spending http://bit.ly/igjSiB

http://bit.ly/igjSiB"
"1112","RT @RepublicanStudy: CBO: Effects of the Stimulus Spending Are Now 'Diminishing'"
"1113","My E-Newsletter: Let's Have Spending Cuts, Not Tax Increases &amp; Republicans Ban Earmarks for the 112th Congress http://bit.ly/9pszua"
"1114","Stimulus, health care, bailouts, higher taxes and deficit spending: Democrats have pursued an agenda that threatens American job creators."
"1115","My E-Newsletter: Taxes and Spending Remain Big Questions in the Lame Duck &amp; Joining the Legal Battle Against ObamaCare http://bit.ly/bIs0UZ"
"1116","It is time to kick this stimulus spending habit and let people keep more of their hard-earned money."
"1117","Repetitive government spending is not the medicine our economy needs."
"1118","RT .@ConfPolicy: Democrats' Final Accomplishments: Spending Preserved at Status Quo, Taxes Set to Increase http://bit.ly/agrEt3"
"1119","Here is my weekly E-Newsletter: Unemployment Remains Unacceptably High &amp; Lets Get Serious About Cutting Spending http://bit.ly/b4f1qb"
"1120","All this debt has folks holding their breath in anticipation of disaster. Republicans understand need to start cutting spending today."
"1121","RT @GOPLeader Attn @presssec: Republicans are unified: to boost our economy, we need to stop ALL tax hikes and cut spending now"
"1122","@RickSanchezCNN Obama's speech was full of inaccuracies. His claims about economy, spending, taxes don't hold water http://bit.ly/d87vj5"
"1123","The solutions are clear: cut spending, prevent the 2011 tax hike, and remove regulatory obstacles to job creation."
"1124","RT @RepGusBilirakis RT @rollcall Boehner Calls on Obama to Commit to �Aggressive Spending Reduction�: http://bit.ly/a9iUJn #TBB"
"1125","RT @GOPConference Weekly Republican Address by @RepMikePence on taxes, spending, and Republican solutions: http://bit.ly/9wDzvI (VIDEO)"
"1126","GOP Cuts Pork from Spending Diet Plan http://bit.ly/cHOiJO"
"1127","Seniors� access to health care is being held hostage to the Democrats� deficit spending addiction."
"1128","Pres. Obama might talk about fiscal responsibility, but he's shown zero interest in taking the necessary steps to halt Washington�s spending"
"1129","I'm pleased the President has chosen to endorse the Republican #YouCut solution to begin cutting wasteful spending.  http://bit.ly/cWTXjT"
"1130","Video: Stop the madness, stop the spending. http://www.youtube.com/watch?v=a7pBhg_6O8k"
"1131","Video: The Democrats Just Can't Resist Spending More Money http://bit.ly/bEzwMd"
"1132","Liberal interest groups want more govt spending. Did they not hear the debt is going to hit $19 trillion by 2015? http://bit.ly/935FVU"
"1133","Politico: Spending Fears Threaten Dem Agenda http://bit.ly/cAvWNI"
"1134","Failed stimulus spending and debt will prevent job creation."
"1135","It's time for the 2nd round. Make sure #YouCut wasteful spending from the federal budget. http://republicanwhip.house.gov/YouCut/"
"1136","Taxpayers scored a meaningful victory today led by Republicans who acted successfully to stop massive increases in government spending."
"1137","Pork barrel spending sadly remains alive and well and earmark abuse is one of many reasons the public has little confidence in Washington."
"1138","After racking up more debt in one yr than any Pres in history-I'm interested to see what constitutes Obama�s definition of �spending freeze'"
"1139","The Democrats have raised the debt ceiling.  The spending addiction must stop. You can�t lead a country by punting on the tough decisions."
"1140","CMS confirms: Dem health bill will increase spending.
http://bit.ly/2eNa7h"
"1141","The Obama Admin has said the Dem plan would cause health care spending to rise even more. H.R. 3200 is bad medicine for the economy."
"1142","If you could cut any unnecessary spending program, what would #YouCut? Vote at http://republicanwhip.house.gov/youcut/"
"1143","A spending freeze is a good start, but a $15 billion freeze doesn't counteract Obama's deficit of over $1.3 TRILLION #sotu"
"1144","RT @GOPWhip: Americans have now cast over 650,000 votes to cut spending via #YouCut http://j.mp/avqqKx #tcot #gop #teaparty #rs #ocra"
"1145","ABC News: """"Budget Deficit Tops $1 Trillion for First Time"""" http://tinyurl.com/nzocpb  When will DC stop its out of control spending?"
"1146","RT @GOPLeader: 154 House Rs call for spending cuts instead of new VAT tax to balance budget http://bit.ly/9U1hue Kudos Rep. Joe Pitts (R-PA)"
"1147","RT @GOPLeader: Dems� $200B �emergency� spending makes a mockery of fiscal restraint claims, @USATODAY editorializes http://bit.ly/bmmQLx"
"1148","Visit http://tinyurl.com/lsnlso for an eye-opening look at our national debt, spending, liabilities, etc. A picture tells a thousand words."
"1149","Washington Times: """"Federal spending tops $3 trillion:  Deficit so far at $1.27 trillion""""  http://tinyurl.com/oltwor"
"1150","The Hill: """"Senate must raise debt ceiling above $12T""""  http://tinyurl.com/naqsks  When will the spending binge stop??"
"1151","The Washington Examiner: """"After a flurry of stimulus spending, questionable projects pile up"""" http://tinyurl.com/yadrf2x"
"1152","Check out """"Obama's Spending vs Obama's Spending Cuts- In Pictures"""" to see that it is truly a drop in the bucket:  http://tinyurl.com/d9r2zo"
"1153","Today is tax day.  Washington, DC must wake up and stop the out of control government spending and start listening to the American people."
"1154","Want to see how your hard-earned tax dollars are being spent? Visit http://sunshine.gop.gov/ to track government spending, earmarks, etc."
"1155","The national debt today is $11,610,937,334,253.29.  Your share is $37,817.72.  The spending binge of Washington, DC must stop now."
"1156","Yesterday I voted against the Democrat's spending package that will cost us a half trillion borrowed dollars: http://tinyurl.com/ydyqt5n"
"1157","Check out Mark Steyn's Commentary- """"He's spending your future: After the president taxes the rich, you're next"""" http://tinyurl.com/ktkzgc"
"1158","Jones Reacts to 2009 Social Security and Medicare Trustees Report: http://tinyurl.com/r2hk68 Gov't spending &amp; debt only complicate the issue"
"1159","Earlier today I voted against the big spending FY 2010 Budget. We can't tax and spend our way out of trouble http://tinyurl.com/dgph7d #TCOT"
"1160","By cancelling the budget this year, House Democrats are saying no to reining in their out-of-control spending... http://fb.me/Aav57vnm"
"1161","RT @GOPLeader  Republicans are unified: to boost our economy, we need to stop ALL tax hikes and cut spending now"
"1162","At the G-20 Summit this weekend, Pres. Obama urged continued federal spending, but was rejected by world leaders... http://fb.me/tYHzhKal"
"1163","Over the weekend, President Obama defended last yr's huge stimulus package &amp; argued that more spending is urgently... http://bit.ly/9Kl8D0"
"1164","A 10% unemployment rate is proof that runaway federal spending, trillion-dollar deficits, borrowing, and big government just doesn�t work."
"1165","I'll be on FOX NEWS today to talk about Congressional spending. Fox Business Network Neil Cavuto's show at 6:45pm ET, 5:45 Central"
"1166","Pledge 2 America: create jobs, cut spending, reform Congress. End uncertainty 4 small biz. Stop coming tax hikes. Smaller govt. Strong USA!"
"1167","Signed letter against million $$ bonuses 4 Fannie + Freddie execs. Fed spending out of control: must restore trust in our financial system."
"1168","On way 2 Miami radio station 2 speak on issues of the day: debt, deficit, new spending + intnl news."
"1169","Want 2 cut govt spending now? Use this online tool + YouCut the fat from budget http://bit.ly/aQLOlv"
"1170","@Mo's Bagels + Deli 2 speak 2 group abt threats 2 Israel + domestic issues of debt, deficit, spending, unemployment, foreclosure..."
"1171","The deficit this year will be $1.3 trillion, Congress must cut spending so our rising debt doesn't harm the economy as we try to recover."
"1172","Thanks to KCPT for hosting 1st debate. Missourians have clear choice on Nov. 2. More private sector jobs or more taxes &amp; spending. #MOSen"
"1173","Listen to Lisa from Jefferson City talk about why jobs &amp; controlling spending are important to her. http://bit.ly/womenwinwithroy"
"1174","Great talking with @DLoesch about my Jobs Plan.  Less spending, means more certainty for small biz to start creating private sector jobs."
"1175","One-page bill to fund the gov till February, then we can pass a less expensive bill free of wasteful spending! http://ow.ly/3qmbO #Omnibus"
"1176","RT @jtrailroad: @SenatorKirk dont vote for that monserous spending bill"
"1177","Economic conservatives won tonight with the collapse of the Omnibus appropriations spending bill.  A growing (cont) http://tl.gd/7hkjnu"
"1178","Today's CR better than $1.1 trill collapsed spending bill.  CR doesn't fund new health care bill - next Congress will rewrite after March 4."
"1179","Senate presser - GOP freshmen united against omnibus. 112th Congress has mandate from American people to cut spending. http://ow.ly/i/6rMt"
"1180","RT @ktdonnelly: @SenatorKirk Way to go Senator Kirk,thanks for listening no #earmarks and cut spending now"
"1181","Fighting for a one-page bill to keep the federal gov funded through February 18th at current spending levels http://ow.ly/3qirQ #Omnibus"
"1182","GOP #Pledge to America would cut spending to pre-bailout, pre-stimulus levels, saving $100B in 1st yr http://bit.ly/ahWct9"
"1183","Budget-Buzz update, 2pm:  Rep. Paul Ryan Calls Democrats� Budget Worse Than European-Style Spending http://republicanleader.house.gov/blog/"
"1184","200+ U.S. economists sent letter to POTUS urging reductions in gov't spending now to create jobs. http://bit.ly/bgh0ah Where R the cuts?"
"1185","Anxiety Rises Over Democrats' Unchecked Spending, Historic Deficits: The Democrats� spending binge in Washington i.. http://tinyurl.com/ ..."
"1186","RT @USASpeakingOut: REFORM: @MicheleBachmann is fighting to rein in spending, has idea to force Congress to face fiscal reality http://o ..."
"1187","Dems� earmark-laden omnibus spending bill includes $$ 2 implement job-killing #hcr law, hire more IRS agents http://bit.ly/hf5zL9"
"1188","GOP has proposed a two point plan: 1) freeze all the tax rates for two years; and (2) cut spending back to 2008 levels http://bit.ly/bDtslQ"
"1189","just gave POTUS this statement from 100+ economists saying cut spending now to create jobs http://bit.ly/bCrouE #tcot #hcr #teaparty"
"1190","To help create jobs, POTUS should join the GOP in cutting spending and stopping the small business tax hike http://bit.ly/99bzMm"
"1191","Ohio Gov. Strickland (D) has repeatedly rebuffed GOP�s call to create independent board to monitor �stimulus� spending http://bit.ly/6KjguQ"
"1192","Jobless rate now 9.8%.  Where R the jobs the """"stimulus"""" was supposed to provide?  Need 2 cut spending, stop all tax hikes now."
"1193","Congress should spend less time honoring sports teams, more time cutting spending http://bit.ly/aDeWM9 #pledge"
"1194","Attn @presssec: Republicans are unified: to boost our economy, we need to stop ALL tax hikes and cut spending now"
"1195","Attn @presssec: Republicans are unified: to boost our economy, we need to stop ALL tax hikes and cut spending now"
"1196","Boehner: 'Stimulus' Spending Sprees Have Failed Our Veterans http://bit.ly/cTH6cT"
"1197","RT @ConnieHair House Republicans� $1.3 Trillion �Cut Spending Now� Package http://tinyurl.com/39wjexr"
"1198","GOP wants to cut spending now; 222 economists agree, say spending cuts are needed to spur job growth http://bit.ly/bgh0ah"
"1199","RT @GOPWhip: Just reached 1,000,000 #YouCut votes to cut wasteful spending in Washington http://j.mp/avqqKx"
"1200","GOP not backing down from �vows to slash spending�immediately� &amp; extend all current tax rates, @nytimes reports http://nyti.ms/9tGqME"
"1201","Even Cuba is reducing gov�t spending http://nyti.ms/agNgRI (via @nytimes) when will Dems work with the GOP to do the same?"
"1202","RT @foxnews Tea Party Express Arrives for 'March on Washington' to Protest Government Spending http://tinyurl.com/l7uox5"
"1203","RT @GOPWhip Tired of Big Government spending? YouCut lets you vote on cuts you want to see the House enact http://j.mp/96JvQb"
"1204","Even Cuba is reducing gov�t spending http://nyti.ms/agNgRI (via @nytimes) when will Dems work with the GOP to do the same?"
"1205","RT @foxnews Tea Party Express Arrives for 'March on Washington' to Protest Government Spending http://tinyurl.com/l7uox5"
"1206","RT @GOPWhip Tired of Big Government spending? YouCut lets you vote on cuts you want to see the House enact http://j.mp/96JvQb"
"1207","Erasing the deficit requires spending cuts &amp; real economic growth. We won't have real economic growth if Washington keeps raising taxes"
"1208","Boehner on @meetthepress: GOP has offered $1.3 trillion in spending cuts, check them out here http://bit.ly/9wMLnd #MTP"
"1209","Boehner on @meetthepress: To solve deficit crisis, we must get economy going and stop the spending spree #MTP"
"1210","It�s official: Dems to call House back on Tuesday to pass more �stimulus� spending, """"paid for"""" with new job-killing tax on U.S. job creators"
"1211","BREAKING: Dem leaders may bring House back to pass more �stimulus� spending, """"paid for"""" with new job-killing tax on U.S. job creators"
"1212","Self-imposed GOP moratorium leads to drop in 2011 earmark spending http://bit.ly/bxbiVV (via @thehill)"
"1213","Republicans support extending unemployment benefits, but we should cut spending to pay for it. Where are the jobs?"
"1214","Republicans support extending unemployment benefits, but we should cut spending to pay for it.  Where are the jobs?"
"1215","Dems have delayed funding our troops in harm�s way for weeks, in a shameful exercise to pass more �stimulus� spending"
"1216","RT @HASCRepublicans Politico: House #GOP threatens 'no' on war bill if billions of non-emergency spending added. http://ht.ly/24FgM"
"1217","RT @WMRepublicans 48/50 state have lost jobs, see how the Dems� deficit spending stimulus bill has failed your state http://bit.ly/9Skhu0"
"1218","Boehner On Dems� Budget Failure: �Taxpayers Are Fed Up, And They Want Us To Stop Spending Their Money� http://bit.ly/ctgky3"
"1219","RT @ConnieHair House Republicans� $1.3 Trillion �Cut Spending Now� Package http://tinyurl.com/39wjexr"
"1220","GOP wants to cut spending now; 222 economists agree, say spending cuts are needed to spur job growth http://bit.ly/bgh0ah"
"1221","Boehner on Face the Nation: Why don�t we cut spending and get rid of this notion that we can continue to spend our way back to prosperity?"
"1222","RT @RasmussenPoll 61% Say Cutting Spending Will Create More Jobs Than Obama�s New $50 Billion Program http://tinyurl.com/RR2026"
"1223","TUNING OUT: Democrats Split With President Obama On More Failed �Stimulus� Spending &amp; Massive Tax Hike http://bit.ly/d9QShL"
"1224","RT @USASpeakingOut Americans asking, Where are the Jobs? @GOPLeader offers 2-point plan: cut spending, freeze taxes: http://bit.ly/cN84ut"
"1225","RT @RepTomPrice Common sense plan from @GOPLeader @RepublicanStudy: Immediately reduce spending, prevent '11 tax hikes http://bit.ly/9CLyN7"
"1226","Boehner Sets Out Two-Point Plan for Immediate, Bipartisan Action on Jobs and Spending http://bit.ly/bDtslQ"
"1227","Step 1: pass bill this month cutting spending back to pre-stimulus, pre-bailout, pre-takeovers levels"
"1228","AUTUMN OF DISCONTENT: President's Tax Proposals Fail to Address Spending, Uncertainty at Heart of Economic Woes  http://bit.ly/c2Pk2C"
"1229","AUTUMN OF DISCONTENT: President's Latest 'Stimulus' Spending Plan a Product of Panic, Exercise in Futility http://bit.ly/cpl0QB"
"1230","Boehner: 'Stimulus' Spending Sprees Have Failed Our Veterans http://bit.ly/cTH6cT"
"1231",".@AP: weatherization project, part of �stimulus� that VP Biden touted in NH, is the least organized spending project http://bit.ly/cZVaUL"
"1232",".@PressSec @GOPLeader is for $1.3T in immediate cuts &amp; freezing non-defense spending at �08 levels. Is POTUS for that?  Let's start today."
"1233","""""Fourth, President Obama should submit to Congress for its immediate consideration an aggressive spending reduction package."""""
"1234","RT @GOPConference @RepCharlesDjou Delivers the Weekly GOP Address on Jobs/Spending http://bit.ly/bh7pL3 (VIDEO)"
"1235","Erasing the deficit requires spending cuts &amp; real economic growth. We won't have real economic growth if Washington keeps raising taxes"
"1236","Boehner on @meetthepress: GOP has offered $1.3 trillion in spending cuts, check them out here http://bit.ly/9wMLnd #MTP"
"1237","Boehner on @meetthepress: To solve deficit crisis, we must get economy going and stop the spending spree #MTP"
"1238","It�s official: Dems to call House back on Tuesday to pass more �stimulus� spending, """"paid for"""" with new job-killing tax on U.S. job creators"
"1239","BREAKING: Dem leaders may bring House back to pass more �stimulus� spending, """"paid for"""" with new job-killing tax on U.S. job creators"
"1240","Self-imposed GOP moratorium leads to drop in 2011 earmark spending http://bit.ly/bxbiVV (via @thehill)"
"1241","RT @StewSays RT @FoxNewsSunday Sen McConnell: The Democrats' biggest problem is spending too much, taxing too much and borrowing too much"
"1242","Is this spending so important that we�re willing to force our children and grandchildren to pay for it? #hellno #tcot"
"1243","Boehner on Face the Nation: Why don�t we cut spending and get rid of this notion that we can continue to spend our way back to prosperity?"
"1244","RT @RasmussenPoll 61% Say Cutting Spending Will Create More Jobs Than Obama�s New $50 Billion Program http://tinyurl.com/RR2026"
"1245","TUNING OUT: Democrats Split With President Obama On More Failed �Stimulus� Spending &amp; Massive Tax Hike http://bit.ly/d9QShL"
"1246","RT @USASpeakingOut Americans asking, Where are the Jobs? @GOPLeader offers 2-point plan: cut spending, freeze taxes: http://bit.ly/cN84ut"
"1247","RT @RepTomPrice Common sense plan from @GOPLeader @RepublicanStudy: Immediately reduce spending, prevent '11 tax hikes http://bit.ly/9CLyN7"
"1248","Boehner Sets Out Two-Point Plan for Immediate, Bipartisan Action on Jobs and Spending http://bit.ly/bDtslQ"
"1249","Step 1: pass bill this month cutting spending back to pre-stimulus, pre-bailout, pre-takeovers levels"
"1250","On @GMA this morning Boehner put forth a two-step plan for immediate bipartisan action on jobs, spending and taxes"
"1251","AUTUMN OF DISCONTENT: President's Tax Proposals Fail to Address Spending, Uncertainty at Heart of Economic Woes  http://bit.ly/c2Pk2C"
"1252","AUTUMN OF DISCONTENT: President's Latest 'Stimulus' Spending Plan a Product of Panic, Exercise in Futility http://bit.ly/cpl0QB"
"1253","Boehner: 'Stimulus' Spending Sprees Have Failed Our Veterans http://bit.ly/cTH6cT"
"1254","Stimulus spending sprees, permanent bailouts, federal mandates and government takeovers have failed this nation and have failed our veterans"
"1255",".@AP: weatherization project, part of �stimulus� that VP Biden touted in NH, is the least organized spending project http://bit.ly/cZVaUL"
"1256",".@PressSec @GOPLeader is for $1.3T in immediate cuts &amp; freezing non-defense spending at �08 levels. Is POTUS for that?  Let's start today."
"1257","""""Fourth, President Obama should submit to Congress for its immediate consideration an aggressive spending reduction package."""""
"1258","RT @GOPConference @RepCharlesDjou Delivers the Weekly GOP Address on Jobs/Spending http://bit.ly/bh7pL3 (VIDEO)"
"1259","Stimulus spending sprees, permanent bailouts, federal mandates and government takeovers have failed this nation and have failed our veterans"
"1260",".@AP: weatherization project, part of �stimulus� that VP Biden touted in NH, is the least organized spending project http://bit.ly/cZVaUL"
"1261",".@PressSec @GOPLeader is for $1.3T in immediate cuts &amp; freezing non-defense spending at �08 levels. Is POTUS for that?  Let's start today."
"1262","""""Fourth, President Obama should submit to Congress for its immediate consideration an aggressive spending reduction package."""""
"1263","RT @GOPConference @RepCharlesDjou Delivers the Weekly GOP Address on Jobs/Spending http://bit.ly/bh7pL3 (VIDEO)"
"1264","Erasing the deficit requires spending cuts &amp; real economic growth. We won't have real economic growth if Washington keeps raising taxes"
"1265","Boehner on @meetthepress: GOP has offered $1.3 trillion in spending cuts, check them out here http://bit.ly/9wMLnd #MTP"
"1266","Boehner on @meetthepress: To solve deficit crisis, we must get economy going and stop the spending spree #MTP"
"1267","It�s official: Dems to call House back on Tuesday to pass more �stimulus� spending, """"paid for"""" with new job-killing tax on U.S. job creators"
"1268","BREAKING: Dem leaders may bring House back to pass more �stimulus� spending, """"paid for"""" with new job-killing tax on U.S. job creators"
"1269","Self-imposed GOP moratorium leads to drop in 2011 earmark spending http://bit.ly/bxbiVV (via @thehill)"
"1270","RT @StewSays RT @FoxNewsSunday Sen McConnell: The Democrats' biggest problem is spending too much, taxing too much and borrowing too much"
"1271","Boehner on @FoxNewsSunday: We must stop the wasteful Washington spending coming from the Obama Administration"
"1272","Is this spending so important that we�re willing to force our children and grandchildren to pay for it? #hellno #tcot"
"1273","Republicans support extending unemployment benefits, but we should cut spending to pay for it. Where are the jobs?"
"1274","Republicans support extending unemployment benefits, but we should cut spending to pay for it.  Where are the jobs?"
"1275","Dems have delayed funding our troops in harm�s way for weeks, in a shameful exercise to pass more �stimulus� spending"
"1276","Boehner: Dems Blow July 4th Troop Funding Deadline, Keep �Stimulus� Spending Spree Going http://bit.ly/d6Nl0m"
"1277","@RichLowry writes in NY Post: �Obama vs. the Allies� - G-8 nations push for President Obama to reduce deficits, spending..."
"1278","RT @HASCRepublicans Politico: House #GOP threatens 'no' on war bill if billions of non-emergency spending added. http://ht.ly/24FgM"
"1279","RT @washtimes GOP cuts pork from spending diet plan http://bit.ly/ceeP2E"
"1280","Boehner: Downward GDP Revision Demonstrates Need To Cut Spending Now to Boost Jobs http://bit.ly/cA71ke"
"1281","Budget Brawl: Dem Agenda """"Stalled"""" By """"Smoldering"""" Infighting Over Spending http://bit.ly/9GQoWB"
"1282","RT @WMRepublicans 48/50 state have lost jobs, see how the Dems� deficit spending stimulus bill has failed your state http://bit.ly/9Skhu0"
"1283","RT @USASpeakingOut  Rep. Thornberry: No Wasteful D.C. Spending on the Backs of Our Troops http://bit.ly/bgxVb1  #SpeakingOut"
"1284","RT @RepCharlesDjou: We're spending too much $ on things that aren't working w/ no plan to pay it back. We need a budget: http://ow.ly/1YPHE"
"1285","Leader Boehner will be on @MedvedSHOW at approximately 3:40PM EST to discuss Dems reckless spending &amp; America #SpeakingOut"
"1286","I am enjoying spending time with my sons. We visited the U.S. Naval Academy where we toured the campus and met with academy leaders."
"1287","We voted on our alternative budget today which cuts taxes, borrowing and spending."
"1288","On mother's day spending time with my wife, Eileen (mom to our 3 boys) and my mom (mother of 9 with 27 grandchildren). So thankful to both!"
"1289","Spending time with my sons today at their soccer games. Great to have family time!"
"1290","Just finished full day campaining for Jennifer Horn. Manchester, Concord, Nashua, Keene. Immigration, Obamacare, stop spending top topics."
"1291","Read a great column by @MicheleBachmann: http://bit.ly/lLIOb #ACORN #tcot #taxes #spending"
"1292","RT @RepMikePence """"There is unprecedented consensus: American people are fed up with runaway federal spending..."""" - http://ow.ly/un2P #tcot"
"1293","RT: @congressblog The Hill: Health care plan: raising taxes to pay for Washington spending (Rep. Steve King) http://bit.ly/WOr6h #tcot"
"1294","Latest job #'s confirm big spending has not worked: http://bit.ly/g7TGd
 #tcot #stimulus"
"1295","Great WP editorial on deficit: http://bit.ly/ECIlL
 #tcot #overspending"
"1296","Interesting report on results of massive spending: http://bit.ly/wuMBr"
"1297","RT @sanuzis: Reid threatens to keep Congress into next year - New spending bill totals $575.13 million per page
http://ping.fm/a7hUd"
"1298","Ray Griggs (@iwym) puts Dem�s spending in perspective http://ow.ly/2uKYB #tcot #teaparty #redeye www.iwantyourmoney.com"
"1299","Reagan's four corners of an economic recovery: real and enduring tax relief; spending reductions; red tape cuts; &amp; a sound dollar."
"1300","GOP must lead by example on cutting government spending: http://ow.ly/26fuD"
"1301","If only he'd take a bite out of spending /RT @SamValley: Sen. #SwampShark is responsible 4 most of omnibus bill's ... http://tmi.me/4d2Gq"
"1302","Deficits stem from government spending too much, not you paying too little."
"1303","The other day on @FoxBusiness discussing #GOP #spending cuts http://ow.ly/38S1t #tcot #redeye"
"1304","Pledge to America contains solutions that can be enacted right now to create jobs and stop out-of-control spending.  http://pledge.gop.gov/"
"1305","The federal government burns through the amount that would be saved in the first year of the president's spending freeze in about one day."
"1306","National unemployment  holds steady at 10 percent. 85k jobs lost in December. Stimulus and big spending failing to create jobs."
"1307","On the air on 600 WMT discussing stimulus spending."
"1308","More than 260,000 have cast their YouCut votes to demand spending cuts from Congress - have you? Make your voice heard! http://bit.ly/avqqKx"
"1309","Pledge to America focuses on YOUR priorities - jobs, spending, national security, health care &amp; accountability http://bit.ly/dp1wws"
"1310","New @TCPalm blog post on the debt limit and government spending http://bit.ly/5KsTHI  #sayfie #tcpalm"
"1311","RT @GOPLeader: Attn @presssec: Republicans are unified: to boost our economy, we need to stop ALL tax hikes and cut spending now"
"1312","Tax hike stopped. Now need to work on permanent tax relief, significant spending cuts bit.ly/erhykv"
"1313","Dems' $1.2 trillion omnibus a slap in the face to voters, who are begging us to cut spending bit.ly/gM62ET"
"1314","More info on the jobs bill i'm cosponsoring. Permanently lower taxes, cut runaway spending. http://bit.ly/dwscc0 #FL16 #jobs #tcot"
"1315","YouCut winner announced! American people cast more than 280,000 votes asking Congress to cut spending http://bit.ly/dpOtbD #tcot"
"1316","Pls read my op-ed on need 2 cut spending 2 pay 4 new programs, like unemployment benefits extension. What do u think? http://bit.ly/hfmZmy"
"1317","Going on @jerrydoyle show at 4:30 to talk need to cut taxes AND spending. Station info here http://bit.ly/eBbI8i"
"1318","Pls read my op-ed on need to cut spending &amp; pay for new programs, like UI ext, &amp; block any tax increase #JOBS bit.ly/e5IYcb"
"1319","Increase taxes or cut spending? Take my survey &amp; let me know what you think at rooney.house.gov/"
"1320","What should we do to cut the deficit - increase taxes or cut spending? Take my survey &amp; let me know what u think rooney.house.gov/"
"1321","Check this article on the extra engine &amp; our bipartisan opposition to wasteful spending http://bit.ly/bq8MkM"
"1322","Very disappointed Dems in House rejected Americans' demand to cut spending thru YouCut http://bit.ly/apzGu3"
"1323","Vote now &amp; tell Congress which wasteful spending program you'd like to see cut! http://bit.ly/avqqKx"
"1324","Obama admin experts warn new law drives up spending, forces doctors to stop taking Medicare patients. Surprised? http://bit.ly/dAqlHb #tcot"
"1325","Just posted a new entry on my blog @tcpalm  about government spending  http://bit.ly/shInL"
"1326","What program would #youcut this week?  After voting, you can also share other spending cut ideas you have.  http://bit.ly/avqqKx #GOP"
"1327","Dems plan to cram through  2,000 page spending bill bloated with earmarks - will cost taxpayers $575 mil per page.  http://ow.ly/3pFPW #GOP"
"1328","House Republicans are listening and we are serious about cutting spending.  What programs would #youcut?  http://bit.ly/9hAmRy"
"1329","The spending seems to just continue in Congress!"
"1330","Dem bill would raise taxes on up to 50% of small biz while spending an additional  $100 billion in stimulus funds.  http://ow.ly/3j42V  #GOP"
"1331","RT @USASpeakingOut Americans asking, Where are the Jobs? @GOPLeader  offers 2-point plan: cut spending, freeze taxes: http://bit.ly/cN84ut"
"1332","Democrats passed a $26 billion spending bill which raises taxes on Americans &amp; kills jobs. """"Stop the spending in Washington"""" I voted NO!"
"1333","RT @GOPConference New GOP Leadership Team Talks About Creating Jobs, Cutting Spending &amp; Reforming Congress http://plixi.com/p/57710480"
"1334","Daily Caller:  Happy Cost of Government Day! See what the dem led spending spree is costing you  http://ow.ly/2rVPz  #gop #ok1#oktcot"
"1335","Here is my statement on tax day.  Taxpayers are getting stuck with the bill for the record spending Washington.  http://bit.ly/cIE7EG"
"1336","My press release on the huge spending bill passed today is here: http://tinyurl.com/adtbgd 

I voted """"NO!"""""
"1337","Washington must stop the spending! Congress must pass a Balanced Budget Amendment!"
"1338","Six months ago Congress passed a $1 trillion spending bill to stimulate the economy. In your opinion, was the stimulus bill worth the cost?"
"1339","Is it time for Washington to reign in spending by passing a Balanced Budget Amendment? Vote/Comment Here: http://bit.ly/aOA3V2 #SpeakingOut"
"1340","RT @RepPaulRyan: Cut/cap spending, reform F&amp;F, freeze gov't pay -to cast your vote to cut spending now @USASpeakingOut: http://bit.ly/9lyemi"
"1341","Spending Insanity: National debt total from 1789-1985= $1.5 Trillion.... 2010 Deficit alone = $1.5 Trillion."
"1342","I firmly believe that the 1st step to control spending is to pass a balanced budget amendment.Read More http://t.co/xsOPHr7"
"1343","The President has ordered $100 million in federal spending cuts. I think we can do better. Please let me know your suggestions."
"1344","Is it time for Washington to reign in spending by passing a Balanced Budget Amendment? Vote Here: http://bit.ly/aOA3V2  #SpeakingOut"
"1345","What does freedom mean to you?For me it is less government,lower taxes,and less spending.Plz view the video clip here:  http://bit.ly/FM2Aj"
"1346","Washington needs to clamp down on the spending.We must remember it�sThe People�s money.Town Hall VIDEO http://bit.ly/d1ruUT"
"1347","Pelosi Budget: Reckless Spending Masquerading As Sound Budgeting. Please View My Speech In Opposition http://tinyurl.com/PelosiBudget"
"1348","Fed Deficit Increased $176 Billion in October. The Govt put $573 for each American on its Credit Card. Spending = Out of Control."
"1349","Why Washington Is Broken: $300,000 Of Taxpayer Dollars Spent On Alcohol: Article: http://bit.ly/cTN7P0    #spending #debt"
"1350","Heading to the House floor to speak against pay raises for Congress.No salary hike until spending is under control. Please turn on CSPAN."
"1351","Heading to the House floor to speak against runaway spending."
"1352","Do you support helping Washington cut #spending by passing a Balanced Budget Amendment? If so, please follow me on Twitter. #tcot #debt"
"1353","Check out a speech I gave this morning about putting an end to runaway spending: http://tinyurl.com/342h49k"
"1354","Congress and White House Should Work Together to Create Jobs and Reduce Spending. http://t.co/KBDOYAw"
"1355","Buchanan Calls For Less Spending And Lower Taxes To Put Florida Families Back To Work [Release: http://goo.gl/fUvK ]"
"1356","Do you support another stimulus bill, this time focusing on transportation spending? Vote here: http://bit.ly/d8WZHM"
