"","x"
"766","RT @BuckMcKeon: Democrats promised jobs, but delivered a trillion dollar deficit &amp; the takeover of health care.  Read more. http://ht.ly ..."
"767","RT @GOPLeader RT @RasmussenPoll 61% say Congress should scrap existing health care proposal and start over again http://j.mp/iVRt0"
"768","ICYMI - New Video: Voices of Republican Doctors http://bit.ly/4ntckW #healthcare #healthreform #handsoff #hc"
"769","200 votes to Protect America from a govt. takeover of health care http://bit.ly/atvAFh"
"770","VIDEO of Floor Speech � Health Care Reform Should Help, Not Harm Small Businesses http://bit.ly/doVm6"
"771","Pelosi yesterday: """"But we have to pass the bill so that you can find out what is in it..."""" Really? #healthcare #hc #hcr #handsoff"
"772","RT @GOPWhip New health care video """"Required"""": http://tinyurl.com/nfw5co #tcot"
"773","CNN: CBO report: 4 million will pay health care penalty http://j.mp/bS1Zqp"
"774","#HCR Govt takeover of #healthcare bill has $52 billion in new taxes on American job creators http://j.mp/a4CQs7"
"775","Health care summit or not, we need jobs &amp; less spending. What do you think? http://j.mp/aDJNiu #tcot #ocra #HC"
"776","RT @RepShimkus Side by side, the Pelosi Health Care Bill and the GOP Alternative: http://twitpic.com/o8zuh More freedom or more government?"
"777","RT @WMRepublicans#healthcare #taxes Democrats Confirm Their Health Bill Penalizes Married Couples http://bit.ly/8PiFq6"
"778","RT @GOPLeader Pelosi�s mega-bureaucracy exposed: Here�s the chart Speaker Pelosi doesn�t want you to see http://bit.ly/1GwO1K #healthcare"
"779","RT @GOPLeader CBO Confirms GOP Plan Will Lower Healthcare Premiums Reduce Deficit W/O Tax Hikes on Families &amp; Small Biz http://bit.ly/272GGb"
"780","RT @GOPLeader Dems �Doc Fix� would �increase Medicare premiums� the AP reports http://bit.ly/1b07nw #healthcare"
"781","RT @GOPLeader RT @cqpolitics Poll Tracker: Americans Fret More About Economy Than #HealthCare http://bit.ly/2mbRm2"
"782","A Timeline of the Dems� Health Care Bill http://bit.ly/92RuZg Dems' #hcrcostsjobs #hcr @WMRepublicans"
"783","RT @gopleader The Pelosi health care bill � all 1,990 pages � is available for review here: http://gopleader.gov/readthebill/billtext.htm"
"784","@WMRepublicans #hc House Dems Take Health Care Debate Behind Closed Doors Blocking GOP Amendments, shutting down debate http://bit.ly/33jbnW"
"785","GOPWhip: @IRL appears in new health care videos """"Voices of Republican Women"""" http://bit.ly/4712L4 &amp; http://bit.ly/4ifpya"
"786","THE HILL - Current House Dem Whip Count on #healthcare bill http://j.mp/94Cidv #hc #hcr"
"787","Thanks for attending, listening, and/or watching the health care town hall. Where do you stand on HR 3200? http://bit.ly/NqpJQ"
"788","RT @cspan Read C-SPAN's letter to Congressional leaders for opening health care legislative negotiations to cameras http://bit.ly/91KNPy"
"789","RT @GOPWhip Worried about the Dems' health care plan? Watch this &amp; RT: http://tinyurl.com/ko37md #tcot #handsoff #cantor #healthcare"
"790","Video of Speaker Pelosi's comments from yesterday http://j.mp/aD44Iw #hc #hcr #healthcare #handsoff"
"791","RT @GOPWhip: Dem. Congressman calls #healthcare vote plan 'disingenuous� (From @BostonHerald) http://j.mp/9MoLJb #handsoff #hc #hcr #tcot"
"792","RT @GOPWhip The reconciliation #healthcare bill was just posted:
http://j.mp/aUWBUK All Americans deserve to read the #hc bill. #tcot"
"793","ICYMI: Govt. Takeover of #Healthcare final vote tally (I voted against Pelosicare) - http://bit.ly/xSn4V #tcot"
"794","RT @GOPWhip Please RT VIDEO Here It Is: Our Bill http://bit.ly/WABnf #tcot #obamacare #handsoff #gop #republican #conservative"
"795","is wondering if you are coming to my healthcare town hall meeting on Sept. 2nd at the Paso Robles event center,... http://bit.ly/wN2hs"
"796","CBO: Health Care Bill Will Cost $115 Billion More Than Previously Assessed http://j.mp/awouHq"
"797","Participated in #heathcare press conf calling for better solution than govt takeover. Pelosi's plan is more gov't http://tinyurl.com/msr84g"
"798","Check out the letter @GOPLeader &amp; @GOPWhip sent to the WH regarding the proposed health care summit http://j.mp/cVXW5V #tcot #ocra"
"799","RT @GOPWhip: Video: The Pelosi-Hoyer Divide Over Reconciliation http://j.mp/cab5FA #hcr #hc #handsoff #healthcare #tcot"
"800","AP: Health premiums could rise 17% for young adults http://j.mp/dzEDIN #tcot #hcr #healthcare"
"801","RT @GOPWhip Politico: House Dem leadership lays out three public plan options http://bit.ly/215fM4 #tcot #handsoff #healthcare"
"802","RT @GOPWhip Plumline: 41 House Dems Pledge To Vote Against Health Care Bill W/ Anti-Abortion Amendment http://j.mp/3HcYH2 #tcot"
"803","The Worst Bill Ever http://bit.ly/833oY #tcot #healthcare #obamacare #handsoff"
"804","Pelosi healthcare bill taxes too much, spends too much, and rations too much. IT IS #theworst"
"805","Our ever-growing nat. debt, $11,545,275,345,431. House Dems forcing thru $1,500,000,000,000 govt takeover of health care. #priceless"
"806","Another drafting error? Committee staffers who wrote the bill are exempt from health care plan? http://bit.ly/bcWmUZ #hcr"
"807","#YouCut Week #5 winner: prohibit hiring new IRS agents to enforce govt takeover of health care law @GOPWhip #tcot"
"808","@WMRepublicans Health Care Law Encourages Elimination of Worker Benefits #hcr #tcot http://bit.ly/9c2Qlw"
"809","@WMRepublicans Health Care Law Encourages Elimination of Worker Benefits #hcr #tcot http://bit.ly/9c2Qlw"
"810","RT @WMRepublicans 6 facts about the Dems� #healthcare bill every American worker must know http://bit.ly/9JkNEd #hcr"
"811","Continuing to fight this bad #healthcare bill. For more info on my efforts, become a fan on facebook http://j.mp/duairP #hcr #hc"
"812","Follow Friday - House GOP tweets here: http://j.mp/2mW5ta #ff #followfriday #tcot #hcr #hc #healthcare"
"813","On blogger conference call w/ @Rep_P_Griffith discussing #healthcare. Dems� #hcr bill needs to be scrapped and we should start over. #tcot"
"814","My floor speech today: Listen to America. Scrap this #healthcare bill and start over http://bit.ly/bUEQEY #sgp #handsoff #tcot"
"815","NRO �The Corner� � Update � Current House Dem Whip Count on #healthcare bill http://j.mp/aWgw2P"
"816","Signed @VernBuchanan�s discharge petition to allow C-SPAN to televise health care talks."
"817","Co-sponsored @VernBuchanan�s HR 847 months ago to try to get C-SPAN cameras in the room #HealthCare debate http://j.mp/8Ukagf"
"818","RT @GOPLeader RT @RasmussenPoll 40% support Democrats� #healthcare plan, 56% oppose http://j.mp/iVRt0 #tcot"
"819","USAToday: Opposition to health care legislation lingers http://j.mp/5hrLIo"
"820","A rushed stimulus bill = 10.2 % unemployment, what does a rushed #healthcare bill = ? http://bit.ly/35HYRd #tcot #gop"
"821","Voting NOW on Pelosi Healthcare Takeover Bill #hc"
"822","RT @gopwhip Updated Count: 35 House Dems now oppose Pelosi�s trillion dollar plus #healthcare overhaul #tcot #gop #hcr #housecall"
"823","RT@ RepublicanStudy Watch GOP doctors speak out against Pelosi-Care. http://health.burgess.house... #hc #gop"
"824","House begining Saturday debate on #Pelosicare, tune in: http://www.cspan.org/"
"825","My interview on Fox Business today on #healthcare and #jobs -  http://bit.ly/12ibrc"
"826","TUNE IN: Watch me on Cavuto @ 6pm EST #healthcare #gop #tcot"
"827","Pelosi Breaks Pledge http://bit.ly/4gBMhu #healthcare #hcr #gop"
"828","Stay up-to-date on #healthcare debate - download WhipCast for your blackberry ( link to www.republicanwhip.house.gov/whipcast )"
"829","ROLLCALL: Democrats Eye 6 p.m. Saturday Health Care Vote http://j.mp/2fVgWI"
"830","RT @RepBillShuster The GOP Healthcare Alternative is now online http://tinyurl.com/yjvnc3r #hcr #healthcare #hc09"
"831","FlashReport: Prepare yourself for the healthcare battle http://bit.ly/2EvLJ4"
"832","New Health Care Bill Worse than H.R. 3200 http://bit.ly/nDOPq #healthcare #hc09 #healthreform"
"833","RT @VernBuchanan We Work For The People! All Negotiations On Health Care Should Be Open To The Public.No Backroom Deals! http://bit.ly/EC6We"
"834","Just finished Weekly House Colloquy�called for Opportunity for Town Halls Before Health Care Vote http://tinyurl.com/lo2h9e"
"835","I also recorded interviews with KGET, KBAK, and KERO previewing the President's speech on health care..."
"836","If you can, tune into the Ralph Bailey Show on 1560AM at 3:30pm PST - will be talking health care with Ralph Bailey and Preston Nash..."
"837","ICYMI: I was on Fox News this morning discussing health care reform http://bit.ly/4AgTTL"
"838","I'll be on Fox News Channel's America's Newsroom in 20min. Let me know what you think. #healthcare"
"839","Tonight: SLO County Health Care Town Hall, 5:30-7:00 pm, Paso Robles Events Center (Fair Grounds) Commercial Building # 2"
"840","TOMORROW, 530pm - health care town hall meeting at the Paso Robles Event Center. (http://tinyurl.com/ryfzcz)"
"841","ICYMI: You can watch the entire health care town hall meeting here: http://bit.ly/3v3oQZ #healthcare #healthreform"
"842","Part 2 of the Bakersfield health care town hall meeting last night http://bit.ly/1qw6r0 #healthcare #healthreform"
"843","Part 1 of the Bakersfield health care town hall meeting last night http://bit.ly/JhhsO #healthcare #healthreform"
"844","Let me know what YOU think about the health care reform bill (H.R. 3200) http://bit.ly/NqpJQ"
"845","HEALTH CARE TOWN HALL MEETING TONIGHT - watch live streaming video from the town hall on your computer at www.KGET.com"
"846","HEALTH CARE TOWN HALL MEETING TONIGHT - listen in on KERN radio or watch it live on KBAK, KGET, or KERO local TV stations"
"847","BAKERSFIELD HEALTH CARE TOWN HALL MEETING TONIGHT. When: 5:30-7:30 (PDT) Where: CSUB's Icardo Center, 9001 Stockdale Highway"
"848","meeting with local doctors to talk about #healthcare"
"849","Reminder about tomorrow�s health care town hall meeting http://bit.ly/rGHfV"
"850","RT @RasmussenPoll - 32% Favor Single-Payer health care, 57% oppose... http://tinyurl.com/RR0460"
"851","Here is how the Dems' health care plan would affect California's 22nd District: http://bit.ly/2j7EB #handsoff #healthcare #obamacare"
"852","ICYMI: VIDEO of my interview with #Cavuto on Fox Business talking #healthcare http://tinyurl.com/npcdby"
"853","Going on #Cavuto to talk about #healthcare reform-tune in to Fox Business"
"854","Talking #jobs #healthcare &amp; #energytax with small business leaders http://yfrog.com/0bn2j"
"855","ICYMI: #Healthcare - Cure Shouldn't Be Worse Than Problem http://bit.ly/17JBE5"
"856","Just finished a tele-town hall meeting with residents of East Kern County. Results from POLL on #healthcare - 84% said NO &amp; 16% said YES"
"857","Don't let Pelosi rush #healthcare debate like #capandtax ... http://bit.ly/12b3h9"
"858","Prescription Pad: What's At Stake? http://bit.ly/j8X4w #healthcare @WMRepublicans"
"859","check @WMRepublicans �prescription pad� for latest health care info: http://tinyurl.com/lrydkf"
"860","Just finished up blogger call on Health Care reform debate"
"861","House Dems' plan could force 114 million Americans out of their current health coverage http://bit.ly/4AGWQU #healthcare @WMRepublicans"
"862","WSJ exposes rationing in Great Britain w/ gov't run #healthcare, including denying best cancer treatments http://tinyurl.com/l5qs6b"
"863","House GOP unveiled #healthcare plan today. Watch @GOPWhip speak on new proposal - http://tinyurl.com/m76m89"
"864","check out @reppaulryan 's health care proposal: http://tiny.cc/FyMVP"
"865","RT @WMRepublicans: Dems Admit Premiums to Rise Under Government Takeover of Health Care #tcot #healthcare http://bit.ly/aNHsEI"
"866","RT @SmallBizRepub: Small Biz Fact Sheet: How the Health Care Overhaul Affects Businesses in America: http://bit.ly/cEjdhx"
"867","RT @PeterRoskam: Caterpillar+Deere, 2 major IL employers, will bear $250m in new PelosiCare taxes. Its a fact: #hcrcostsjobs"
"868","RT @WMRepublicans: What good is health reform if you can't find a pediatrician for your child or still rely on the ER for standard care? ..."
"869","RT @ByronYork: GOP plans new town halls: 'If health care doesn't get done by Easter, then we need to make Easter look like last August.' ..."
"870","RT @WMRepublicans: CBO Confirms GOP Health Care bill 1/14th  cost of Sen Dems-which raises premiums on families and indivs #hcr http://b ..."
"871","RT @GOPLeader: #Pledge to America, GOP�s governing document, calls for repealing and replacing Obamacare.  Read more here: http://bit.ly ..."
"872","RT @BuckMcKeon: Democrats promised jobs, but delivered a trillion dollar deficit &amp; the takeover of health care.  Read more. http://ht.ly ..."
"873","RT @GOPLeader RT @RasmussenPoll 61% say Congress should scrap existing health care proposal and start over again http://j.mp/iVRt0"
"874","ICYMI - New Video: Voices of Republican Doctors http://bit.ly/4ntckW #healthcare #healthreform #handsoff #hc"
"875","200 votes to Protect America from a govt. takeover of health care http://bit.ly/atvAFh"
"876","VIDEO of Floor Speech � Health Care Reform Should Help, Not Harm Small Businesses http://bit.ly/doVm6"
"877","Pelosi yesterday: """"But we have to pass the bill so that you can find out what is in it..."""" Really? #healthcare #hc #hcr #handsoff"
"878","RT @GOPWhip New health care video """"Required"""": http://tinyurl.com/nfw5co #tcot"
"879","CNN: CBO report: 4 million will pay health care penalty http://j.mp/bS1Zqp"
"880","#HCR Govt takeover of #healthcare bill has $52 billion in new taxes on American job creators http://j.mp/a4CQs7"
"881","Health care summit or not, we need jobs &amp; less spending. What do you think? http://j.mp/aDJNiu #tcot #ocra #HC"
"882","RT @RepShimkus Side by side, the Pelosi Health Care Bill and the GOP Alternative: http://twitpic.com/o8zuh More freedom or more government?"
"883","RT @WMRepublicans#healthcare #taxes Democrats Confirm Their Health Bill Penalizes Married Couples http://bit.ly/8PiFq6"
"884","RT @GOPLeader Pelosi�s mega-bureaucracy exposed: Here�s the chart Speaker Pelosi doesn�t want you to see http://bit.ly/1GwO1K #healthcare"
"885","RT @GOPLeader CBO Confirms GOP Plan Will Lower Healthcare Premiums Reduce Deficit W/O Tax Hikes on Families &amp; Small Biz http://bit.ly/272GGb"
"886","RT @GOPLeader Dems �Doc Fix� would �increase Medicare premiums� the AP reports http://bit.ly/1b07nw #healthcare"
"887","RT @GOPLeader RT @cqpolitics Poll Tracker: Americans Fret More About Economy Than #HealthCare http://bit.ly/2mbRm2"
"888","A Timeline of the Dems� Health Care Bill http://bit.ly/92RuZg Dems' #hcrcostsjobs #hcr @WMRepublicans"
"889","RT @gopleader The Pelosi health care bill � all 1,990 pages � is available for review here: http://gopleader.gov/readthebill/billtext.htm"
"890","@WMRepublicans #hc House Dems Take Health Care Debate Behind Closed Doors Blocking GOP Amendments, shutting down debate http://bit.ly/33jbnW"
"891","GOPWhip: @IRL appears in new health care videos """"Voices of Republican Women"""" http://bit.ly/4712L4 &amp; http://bit.ly/4ifpya"
"892","THE HILL - Current House Dem Whip Count on #healthcare bill http://j.mp/94Cidv #hc #hcr"
"893","Thanks for attending, listening, and/or watching the health care town hall. Where do you stand on HR 3200? http://bit.ly/NqpJQ"
"894","RT @cspan Read C-SPAN's letter to Congressional leaders for opening health care legislative negotiations to cameras http://bit.ly/91KNPy"
"895","RT @GOPWhip Worried about the Dems' health care plan? Watch this &amp; RT: http://tinyurl.com/ko37md #tcot #handsoff #cantor #healthcare"
"896","Video of Speaker Pelosi's comments from yesterday http://j.mp/aD44Iw #hc #hcr #healthcare #handsoff"
"897","RT @GOPWhip: Dem. Congressman calls #healthcare vote plan 'disingenuous� (From @BostonHerald) http://j.mp/9MoLJb #handsoff #hc #hcr #tcot"
"898","RT @GOPWhip The reconciliation #healthcare bill was just posted:
http://j.mp/aUWBUK All Americans deserve to read the #hc bill. #tcot"
"899","ICYMI: Govt. Takeover of #Healthcare final vote tally (I voted against Pelosicare) - http://bit.ly/xSn4V #tcot"
"900","RT @GOPWhip Please RT VIDEO Here It Is: Our Bill http://bit.ly/WABnf #tcot #obamacare #handsoff #gop #republican #conservative"
"901","is wondering if you are coming to my healthcare town hall meeting on Sept. 2nd at the Paso Robles event center,... http://bit.ly/wN2hs"
"902","CBO: Health Care Bill Will Cost $115 Billion More Than Previously Assessed http://j.mp/awouHq"
"903","Participated in #heathcare press conf calling for better solution than govt takeover. Pelosi's plan is more gov't http://tinyurl.com/msr84g"
"904","Check out the letter @GOPLeader &amp; @GOPWhip sent to the WH regarding the proposed health care summit http://j.mp/cVXW5V #tcot #ocra"
"905","RT @GOPWhip: Video: The Pelosi-Hoyer Divide Over Reconciliation http://j.mp/cab5FA #hcr #hc #handsoff #healthcare #tcot"
"906","AP: Health premiums could rise 17% for young adults http://j.mp/dzEDIN #tcot #hcr #healthcare"
"907","RT @GOPWhip Politico: House Dem leadership lays out three public plan options http://bit.ly/215fM4 #tcot #handsoff #healthcare"
"908","RT @GOPWhip Plumline: 41 House Dems Pledge To Vote Against Health Care Bill W/ Anti-Abortion Amendment http://j.mp/3HcYH2 #tcot"
"909","The Worst Bill Ever http://bit.ly/833oY #tcot #healthcare #obamacare #handsoff"
"910","Pelosi healthcare bill taxes too much, spends too much, and rations too much. IT IS #theworst"
"911","Our ever-growing nat. debt, $11,545,275,345,431. House Dems forcing thru $1,500,000,000,000 govt takeover of health care. #priceless"
"912","Another drafting error? Committee staffers who wrote the bill are exempt from health care plan? http://bit.ly/bcWmUZ #hcr"
"913","#YouCut Week #5 winner: prohibit hiring new IRS agents to enforce govt takeover of health care law @GOPWhip #tcot"
"914","@WMRepublicans Health Care Law Encourages Elimination of Worker Benefits #hcr #tcot http://bit.ly/9c2Qlw"
"915","@WMRepublicans Health Care Law Encourages Elimination of Worker Benefits #hcr #tcot http://bit.ly/9c2Qlw"
"916","RT @WMRepublicans 6 facts about the Dems� #healthcare bill every American worker must know http://bit.ly/9JkNEd #hcr"
"917","Continuing to fight this bad #healthcare bill. For more info on my efforts, become a fan on facebook http://j.mp/duairP #hcr #hc"
"918","Follow Friday - House GOP tweets here: http://j.mp/2mW5ta #ff #followfriday #tcot #hcr #hc #healthcare"
"919","On blogger conference call w/ @Rep_P_Griffith discussing #healthcare. Dems� #hcr bill needs to be scrapped and we should start over. #tcot"
"920","My floor speech today: Listen to America. Scrap this #healthcare bill and start over http://bit.ly/bUEQEY #sgp #handsoff #tcot"
"921","NRO �The Corner� � Update � Current House Dem Whip Count on #healthcare bill http://j.mp/aWgw2P"
"922","Signed @VernBuchanan�s discharge petition to allow C-SPAN to televise health care talks."
"923","Co-sponsored @VernBuchanan�s HR 847 months ago to try to get C-SPAN cameras in the room #HealthCare debate http://j.mp/8Ukagf"
"924","RT @GOPLeader RT @RasmussenPoll 40% support Democrats� #healthcare plan, 56% oppose http://j.mp/iVRt0 #tcot"
"925","USAToday: Opposition to health care legislation lingers http://j.mp/5hrLIo"
"926","A rushed stimulus bill = 10.2 % unemployment, what does a rushed #healthcare bill = ? http://bit.ly/35HYRd #tcot #gop"
"927","Voting NOW on Pelosi Healthcare Takeover Bill #hc"
"928","RT @gopwhip Updated Count: 35 House Dems now oppose Pelosi�s trillion dollar plus #healthcare overhaul #tcot #gop #hcr #housecall"
"929","RT@ RepublicanStudy Watch GOP doctors speak out against Pelosi-Care. http://health.burgess.house... #hc #gop"
"930","House begining Saturday debate on #Pelosicare, tune in: http://www.cspan.org/"
"931","My interview on Fox Business today on #healthcare and #jobs -  http://bit.ly/12ibrc"
"932","TUNE IN: Watch me on Cavuto @ 6pm EST #healthcare #gop #tcot"
"933","Pelosi Breaks Pledge http://bit.ly/4gBMhu #healthcare #hcr #gop"
"934","Stay up-to-date on #healthcare debate - download WhipCast for your blackberry ( link to www.republicanwhip.house.gov/whipcast )"
"935","ROLLCALL: Democrats Eye 6 p.m. Saturday Health Care Vote http://j.mp/2fVgWI"
"936","RT @RepBillShuster The GOP Healthcare Alternative is now online http://tinyurl.com/yjvnc3r #hcr #healthcare #hc09"
"937","FlashReport: Prepare yourself for the healthcare battle http://bit.ly/2EvLJ4"
"938","New Health Care Bill Worse than H.R. 3200 http://bit.ly/nDOPq #healthcare #hc09 #healthreform"
"939","RT @VernBuchanan We Work For The People! All Negotiations On Health Care Should Be Open To The Public.No Backroom Deals! http://bit.ly/EC6We"
"940","Just finished Weekly House Colloquy�called for Opportunity for Town Halls Before Health Care Vote http://tinyurl.com/lo2h9e"
"941","I also recorded interviews with KGET, KBAK, and KERO previewing the President's speech on health care..."
"942","If you can, tune into the Ralph Bailey Show on 1560AM at 3:30pm PST - will be talking health care with Ralph Bailey and Preston Nash..."
"943","ICYMI: I was on Fox News this morning discussing health care reform http://bit.ly/4AgTTL"
"944","I'll be on Fox News Channel's America's Newsroom in 20min. Let me know what you think. #healthcare"
"945","Tonight: SLO County Health Care Town Hall, 5:30-7:00 pm, Paso Robles Events Center (Fair Grounds) Commercial Building # 2"
"946","TOMORROW, 530pm - health care town hall meeting at the Paso Robles Event Center. (http://tinyurl.com/ryfzcz)"
"947","ICYMI: You can watch the entire health care town hall meeting here: http://bit.ly/3v3oQZ #healthcare #healthreform"
"948","Part 2 of the Bakersfield health care town hall meeting last night http://bit.ly/1qw6r0 #healthcare #healthreform"
"949","Part 1 of the Bakersfield health care town hall meeting last night http://bit.ly/JhhsO #healthcare #healthreform"
"950","Let me know what YOU think about the health care reform bill (H.R. 3200) http://bit.ly/NqpJQ"
"951","HEALTH CARE TOWN HALL MEETING TONIGHT - watch live streaming video from the town hall on your computer at www.KGET.com"
"952","HEALTH CARE TOWN HALL MEETING TONIGHT - listen in on KERN radio or watch it live on KBAK, KGET, or KERO local TV stations"
"953","BAKERSFIELD HEALTH CARE TOWN HALL MEETING TONIGHT. When: 5:30-7:30 (PDT) Where: CSUB's Icardo Center, 9001 Stockdale Highway"
"954","meeting with local doctors to talk about #healthcare"
"955","Reminder about tomorrow�s health care town hall meeting http://bit.ly/rGHfV"
"956","RT @RasmussenPoll - 32% Favor Single-Payer health care, 57% oppose... http://tinyurl.com/RR0460"
"957","Here is how the Dems' health care plan would affect California's 22nd District: http://bit.ly/2j7EB #handsoff #healthcare #obamacare"
"958","ICYMI: VIDEO of my interview with #Cavuto on Fox Business talking #healthcare http://tinyurl.com/npcdby"
"959","Going on #Cavuto to talk about #healthcare reform-tune in to Fox Business"
"960","Talking #jobs #healthcare &amp; #energytax with small business leaders http://yfrog.com/0bn2j"
"961","ICYMI: #Healthcare - Cure Shouldn't Be Worse Than Problem http://bit.ly/17JBE5"
"962","Just finished a tele-town hall meeting with residents of East Kern County. Results from POLL on #healthcare - 84% said NO &amp; 16% said YES"
"963","Don't let Pelosi rush #healthcare debate like #capandtax ... http://bit.ly/12b3h9"
"964","Prescription Pad: What's At Stake? http://bit.ly/j8X4w #healthcare @WMRepublicans"
"965","check @WMRepublicans �prescription pad� for latest health care info: http://tinyurl.com/lrydkf"
"966","Just finished up blogger call on Health Care reform debate"
"967","House Dems' plan could force 114 million Americans out of their current health coverage http://bit.ly/4AGWQU #healthcare @WMRepublicans"
"968","WSJ exposes rationing in Great Britain w/ gov't run #healthcare, including denying best cancer treatments http://tinyurl.com/l5qs6b"
"969","House GOP unveiled #healthcare plan today. Watch @GOPWhip speak on new proposal - http://tinyurl.com/m76m89"
"970","check out @reppaulryan 's health care proposal: http://tiny.cc/FyMVP"
"971","RT @WMRepublicans: Dems Admit Premiums to Rise Under Government Takeover of Health Care #tcot #healthcare http://bit.ly/aNHsEI"
"972","RT @SmallBizRepub: Small Biz Fact Sheet: How the Health Care Overhaul Affects Businesses in America: http://bit.ly/cEjdhx"
"973","RT @PeterRoskam: Caterpillar+Deere, 2 major IL employers, will bear $250m in new PelosiCare taxes. Its a fact: #hcrcostsjobs"
"974","RT @WMRepublicans: What good is health reform if you can't find a pediatrician for your child or still rely on the ER for standard care? ..."
"975","RT @ByronYork: GOP plans new town halls: 'If health care doesn't get done by Easter, then we need to make Easter look like last August.' ..."
"976","RT @WMRepublicans: CBO Confirms GOP Health Care bill 1/14th  cost of Sen Dems-which raises premiums on families and indivs #hcr http://b ..."
"977","If you were unable to catch my FOX News interview on health care live, you can view it here: http://tinyurl.com/mepz9b"
"978","RT @GOPLeader: RT @WSJopinion John Boehner and Mitch McConnell: ObamaCare and the 'Buzzsaw' of Opposition http://bit.ly/bldQv3  #hcr"
"979","RT @gopleader The Pelosi health care bill � all 1,990 pages � is available for review here: http://gopleader.gov/readthebill/billtext.htm"
"980","RT @GOPLeader Chicago Tribune praises GOP's alternative approach to health care reform http://bit.ly/25XgQ8 #hc #tcot"
"981","I will join Paul Ott on """"Listen To The Eagle"""" at 6:30 p.m. Central to discuss health care and other issues being debated in Washington."
"982","WTVA - Congressman weighs in on health care bill - Read more: http://j.mp/aPRJv7"
"983","HARPER SAYS A GOVERNMENT TAKEOVER OF HEALTH CARE WILL HURT MISSISSIPPI AND ITS SENIORS - Watch the video here: http://tinyurl.com/yzl7jgz"
"984","I will be """"On Deadline with @SidSalter"""" on SuperTalk at 5:00 p.m. Central today discussing the pending health care reform legislation."
"985","I'll be on WHJT at 8:00 a.m. CST to discuss health care and the reconciliation bill. Listen in the metro area on 93.5 FM."
"986","WDAM - Congressman Harper says healthcare needs to be revisited - Read more: http://j.mp/coOpWD"
"987","If you were unable to catch my floor speech live on health care, you can view it here: http://tinyurl.com/ly38kw"
"988","Madison County Journal Editorial - ObamaCare's free lunch - Read more: http://j.mp/4sy4tU"
"989","Raising taxes, cutting Medicare and creating a new entitlement program is not health care reform. This law must be repealed and replaced."
"990","I'll join @SidSalter on @SuperTalk at 5:00 pm CST to discuss how the health care law will raise insurance premiums and penalize businesses."
"991","I just sent my latest eNewsletter on the backroom health care negotiations taking place in Washington. Sign up @ www.harper.house.gov."
"992","The Daily Leader - Openness lacking in negotiations on health care bill - http://j.mp/4A4vE1"
"993","HARPER PRESSES DEMOCRATIC LEADERSHIP TO PROVIDE TRANSPARENCY INTO HEALTH CARE NEGOTIATIONS - Read more: http://j.mp/83a2Pz"
"994","I'm joining Don Wade and Roma's morning show at 8:00 a.m. CST to discuss the current health care proposal. Listen online: http://j.mp/GOveD."
"995","Going live now on @WMOX with Bill Smith, Dumster Dog and @JimLeggette to discuss the health care vote and yesterday's TEA Party in Brandon."
"996","Just updated Jim Thorn's listeners on developments with Pelosi's health care bill. The Manager's Amendment does nothing to address abortion."
"997","I just had a nice interview with Jim Thorn on American Family Radio about the Medicaid entitlement expansion in Pelosi's health care bill."
"998","Pelosi's Health Care Bill Will Be Costly For Mississippi http://amplify.com/u/spo"
"999","I'll join Paul Gallo at 7:30 a.m. Central on @SuperTalk to discuss Pelosi's 1,990 page government takeover of health care."
"1000","Just sent an eNewsletter out on how Pelosi's health care bill will be costly for families and Mississippi. Sign up @ www.harper.house.gov."
"1001","I just had a nice interview with @SidSalter on @SuperTalk covering how the Democrats' health care plan will hurt Miss. and our seniors."
"1002","On my way to the floor to give a speech on how the Democrat health care plan will hurt Mississippi's seniors. Tune in live to C-SPAN."
"1003","RT @GOPWhip The Hill: Clyburn says Dems short on health votes, contradicting Pelosi http://bit.ly/2pJCFj #tcot #healthcare"
"1004","The Clarion-Ledger Guest Column - Bipartisan health care bill must include GOP proposals - Read more: http://tinyurl.com/yhl5gue"
"1005","Tune in to JT &amp; Dave on @SuperTalk at Noon Central where I will discuss the Dems health care proposal and the latest news from Washington."
"1006","I'm joining Paul Gallo on @SuperTalk tomorrow at 7:05 a.m. Central to discuss how the current health care proposal is bad for Mississippi."
"1007","I sent out my latest eNewsletter today discussing health care reform. If you would like to sign up, go to www.harper.house.gov."
"1008","I will join hosts Julie Banderas and Gregg Jarrett on FOX News today at 3:00 p.m. Central to discuss the debate on health care reform."
"1009","I will join Contessa Brewer on MSNBC at 2:10 p.m. Eastern to discuss my views on health care reform."
"1010","Click here to view my latest FOX News interview on Fragile X Syndrome and health care reform: http://tinyurl.com/mkdzuu"
"1011","I will join Jennifer Griffin on FOX News today at 12:15 p.m. Central to discuss health care and the Congressional Fragile X Caucus."
"1012","I sent out my latest eNewsletter tonight on health care and my ethics committee appointment. Sign up to receive it at www.harper.house.gov."
"1013","I will join """"On Deadline with @SidSalter"""" at 5:00 p.m. Central to discuss health care reform and my recent ethics committee appointment."
"1014","I'll be a guest """"On Deadline with @SidSalter"""" at 5:00 Central to discuss my Ethics Cte. appointment, the failed stimulus and health care."
"1015","I just sent my latest eNewsletter, """"Congress Debates Your Health Care."""" If you didn't receive it, you can sign up at www.harper.house.gov."
"1016","RT @MSyallpolitics: New Blog Post: Congressman Gregg Harper - Health Care Mandates Hurt Small Business: During the August Distri... http ..."
