"","x"
"262","Some regs in #aces will burden homeowners and will not necessarily conserve energy. Next: natural resource defense council. Supports c&amp;t"
"263","Ralph Loomis, Exelon (energy co in IL, PA): Exelon long involved in working to address #climatechange."
"264","Davis supports nuclear, clean coal, other forms of alt energy currently; says waxman-Markey is regulation-heavy"
"265","Discussing her concern for climate change, support for nuclear &amp; alternative energy. Concerns w #aces re jobs, intntl competitiveness"
"266","Had a great meeting w Secty LaHood - toured Argonne, took ?s from press. Alt energy r&amp;d must be a top priority!"
"267","RT @ConfPolicy: President Obama's anti-energy policies would kill over 150,000 jobs, cost $68 billion in lost wages  http://bit.ly/cdlqXj"
"268","I hope Obama delivers on his promise to work with the GOP on tax-cut extensions, energy and education. http://bit.ly/aWw4nM"
"269","(Part 2 of 2) Pelosi has wasted 4 years on ruinous cap-and-tax vs. finding real solutions. We need an all-of-the-above energy program. #TCOT"
"270","Alert: EPA plows ahead with backdoor national energy tax http://tinyurl.com/376f23d"
"271","#TCOT Pres should focus on a solution to #oil spill, not use it as a scare tactic to impose a national energy tax that will hurt our economy"
"272","#TCOT Cap and trade is a national energy tax. It will kill jobs and raise prices on families and small businesses http://tinyurl.com/pwogbc"
"273","I have been named vice chair of an influential Energy and Commerce Subcommittee on telecom"
"274","in E&amp;C committee mark-up considering #healthcare bill hr 3200 - live streaming at http://energycommerce.house.gov/"
"275","Cap &amp; Tax, a better solution: an all of the above plan--develop new energy sources, open up U.S. resources and increase conservation."
"276","Our economy nor your wallet can afford cap and tax.  Higher energy costs and job loss.  That will drive our economy off a cliff!"
"277","Go to www.redcounty.com and read my post on a comprehensive energy solutions plan for our country."
"278","Cap and trade cost: Rep. Lee Terry &amp; Chairman of the Board of MidAmerican Energy Holdings Co.--Tuesday June 9th, 7:40am on 1110AM KFAB"
"279","Cap and trade hearings continue--- I'm fighting for affordable and reliable energy to power our country and keep jobs."
"280","Energy and Commerce Committee is talking cap and trade today.  We need to find cleaner sources of energy, but this plan is a new energy tax"
"281","The plan needs to include increasing energy production from traditional, alternative and renewable energy resources."
"282","The United States needs a comprehensive energy plan to become energy independent"
"283","The group will craft Republican solutions to lower energy prices for all Americans."
"284","I was chosen to be a member of the GOP American Energy Solutions Group"
"285","It does put the fed standard higher than CA fuel energy program"
"286","Today I sent  President-Elect Barack Obama a letter urging him to support energy incentives and improve America�s energy infrastrure."
"287","Put together a condensed video of 5 events across CD10 this week. Check it out and enjoy the energy. http://www.youtube.com/michaeltmccaul"
"288","Met a lot of great folks from across the US opposing the bill today  Lot of energy.  A few photos at http://www.facebook.com/michaeltmccaul"
"289","Great High Tech Caucus event on Smart Grid today. Good to see friends from Sematech, HP. This is the future of energy management."
"290","US House passes McCaul's bipartisan Green Energy Education Act 411-6.  See McCaul's floor speech at http://mccaul.house.gov/?sectionid=80"
"291","Just finished Tea Party rallies in Austin County and Katy, Texas.  Huge turnouts with high energy.  On to Tomball!"
"292","Also, there is an online petition you can sign here: http://www.americansolutions.com/energytax/"
"293","This morning a lengthy hearing on global warming and cap and trade. This is shaping up to be a massive energy tax."
"294","And not just your lights. Energy in almost any form will be heavily assessed by a sleight of hand called Cap and Trade."
"295","There is an informative hearing in Energy &amp; Commerce committee on H1N1 illness. Should be on CSPAN."
"296","Energy &amp; Commerce Committee is re-commencicing work on the Democrats Bill to further control American Medicine."
"297","With the DOW dropping like a rock it does not seem like the best time to aggressively persue Cap &amp; Trade- read energy tax."
"298","Energy &amp; Commerce committee continues to slog through Dem's health bill 
I think it is covered on CSPAN. May be worth a look."
"299","We are currently in a hearing: Clean Energy Policies that Reduce Our Dependence on Oil
Witness- Lisa Jackson Admin of EPA Should b on CSPAN"
"300","GAO Finds $116M in Potential Fraud in Low-Income Energy Program
http://bit.ly/dqITNe"
"301","In rules Committee:
Tomorrow the House will take up a rebate program for retro-fitting homes for Energy Star efficiency items."
"302","Burgess Named Vice Chair on Energy and Commerce Subcommittee on Health: http://t.co/l7wke61"
"303","Today's Energy and Commerce hearing on the oil spill with Interior Secretary Salazar has begun and is being covered on CSPAN"
"304","We are slowly working through a Chemical Facility Anti-Terrorism act in Energy&amp;Commerce committee. It may be covered on CSPAN live or later"
"305","Not that jobs, energy, financial regulation and climate change are not also on people's minds."
"306","The EPA's Backdoor National Energy Tax http://townhall.com/blog/g/b16770f7-30fc-49f4-a237-9134cfb8dc85"
"307","No Closer to American Energy Independence http://bit.ly/14GXvj"
"308","See how the Global Warming Energy Tax will affect your specific district http://www.heritage.org/Research/EnergyandEnvironment/wm2504.cfm"
"309","Energy&amp;Environment Special Report: Time for Dems to walk the walk http://bit.ly/meqv4"
"310","RT @WSJopinion Strassel on why the Dems' cap-and-trade national energy tax should be rejected http://bit.ly/7WpAz2 #tcot"
"311","I'm speaking on the Republican energy plan in the next 30 min on the House floor, watch on C-Span. http://cspan.org/Watch/C-SPAN_wm.aspx"
"312","Debate is closing on cap-and-tax. I plan to vote on behalf of American energy consumers and against this devastating bill."
"313","http://twitpic.com/2oy9h - Olson had the chance to chat energy with T. Boone Pickens (@pickensplan) today. #tcot"
"314","Debate on cap &amp; tax bill has begun. I oppose this bill which will crush TX economy and increase energy costs."
"315","We certainly need to be careful in the approval process, but we must also ensure we do not halt energy production... http://fb.me/uRuHQo9Y"
"316","Common sense &amp; reason must be applied to issues as important as drilling.  Not just efforts to block energy... http://fb.me/ugAKHbjO"
"317","Great piece on cap-and-tax &amp; US energy http://bit.ly/LRknL"
"318","Democrat """"cap &amp; tax"""" plan is a shell game to funnel billions of taxpayer and industry dollars thru govt to fund a restrictive energy plan."
"319","Republican energy bill -all-of-the-above solution offering affordable energy, well-paying jobs, energy independence, &amp; cleaner environment."
"320","Van Hollen pulling his hair out as vulnerable Dems facing vote on national energy tax http://bit.ly/xuoWI"
"321","As Cap and Trade bill drives up home energy costs, Obama�s new CAFE standards drive up auto costs and decrease safety http://bit.ly/3FNVG"
"322","Horse trading frenzy in DC�cap-&amp;-trade vote on Friday. Blue dogs bite now or cease to exist  http://bit.ly/5qZIl #tcot #energy"
"323","RT @darrellissa: A GOP Declaration of Energy Independence: http://bit.ly/1yhst3 #tcot"
"324","Rep. Tom Price Requests Moment of Silence for Those Who Will Lose Job Because of National Energy Tax  http://bit.ly/xOm4 #nocap MUST WATCH"
"325","�It�s running out!,� they cry. No it�s not... http://bit.ly/BvSpp #tcot #tweetcongress #energy"
"326","Cap-and-trade tax hits low-income households the hardest with increased energy costs - hurts those who need most help  http://bit.ly/YNO8G"
"327","#FF @MindfulMetro @GreenNewsTweets @GreenEnergyBlog @YourRenewable @physorg_com USArmy @USAirforce @USMC @NavyNews @USCG @TheNatlGuard"
"328","Just testified at an Energy+Commerce hearing on Medicare fraud. H.R. 5546 is a proven solution. Time to do the obvious and save $."
"329","#FF @MindfulMetro @GreenNewsTweets @GreenEnergyBlog @YourRenewable @physorg_com USArmy @USAirforce @USMC @NavyNews @USCG @TheNatlGuard"
"330","#FF @MindfulMetro @GreenNewsTweets @GreenEnergyBlog @YourRenewable @physorg_com USArmy @USAirforce @USMC @NavyNews @USCG @TheNatlGuard"
"331","#FF @MindfulMetro @GreenNewsTweets @GreenEnergyBlog @YourRenewable @physorg_com USArmy @USAirforce @USMC @NavyNews @USCG @TheNatlGuard"
"332","This is no time 2 �seize the moment� for Cap&amp;Trade. Instead:1. Plug hole. 2. Fix why it broke 3. All the above energy policy"
"333","RT @gopconference: Powerlines: EPA Plows Ahead with Backdoor National Energy Tax http://bit.ly/aAKrUN #GOP"
"334","RT@USRepSullivan Gas prices are rising, yet the Admin wants to keep offshore energy resources under lock and key? http://ow.ly/3oX2V"
"335","RT @boblatta Dept of Energy predicts gas prices north of $3/gallon this summer. Cap &amp; Tax will only make things worse and kill more jobs #TX"
"336","Samuelson: Obama's energy pipe dreams: http://bit.ly/9hN6yc We can't just stop using oil. It's still part of the energy picture."
"337","@poetspirit Wind energy is vital in West Texas. If we are going to gain energy independence, wind is going to play a key role."
"338","RT @CongJeffMiller: RT @BilbrayCA50 #earthday: American energy independence starts in our own backyards!  #tcot #sayfie"
"339","RT @NatResourcesGOP Mr. Obama, it�s time to close the book on fairytales &amp; face reality. Abandon the National Energy Tax. http://is.gd/5sER2"
"340","I have been named the next chair of the House Energy &amp; Commerce Committee's Oversight Subcommittee in the new Congress - http://ht.ly/3qtdN"
"341","Rep. Stearns endorsed by The Washington Examiner to be the next Chairman of the Energy and Commerce Committee - http://ht.ly/3kZjH"
"342","Stearns should be Energy and Commerce chairman - http://ht.ly/3g56c"
"343","Kim Strassel of the Wall Street Journal outlines federal micromanaging of our energy policy -- we need market ideas - http://ht.ly/3csV0"
"344","Talked with Tea Party Patriots on conference call about my interest in chairing the Energy and Commerce Committee - http://ht.ly/3hu4r"
"345","The Washington Examiner picks up on the Republican Business Council�s endorsement of me to chair Energy &amp; Commerce - http://ht.ly/3kwH8"
"346","Rep Trent Franks supports Rep Cliff Stearns for Chairman of Energy and Commerce Committee -  http://ow.ly/d/97Y"
"347","The Obama Administration reverses its course on offshore energy exploration, making us even more dependent on imports -  http://ht.ly/3iMis"
"348","House GOP mulls chief for energy panel - http://ht.ly/3iWVq"
"349","I outline a new direction for the House Energy &amp; Commerce Committee in Human Events - http://ht.ly/3ht0E"
"350","Sunshine State News here in Florida commented on my interest in chairing the House Energy &amp; Commerce Committee - http://ht.ly/3edpY"
"351","Newsmax has article on need to rollback federal spending and calls me a leading contender to lead Energy &amp; Commerce -  http://ht.ly/3ct0P"
"352","Washington Time: Four vie for House energy-commerce gavel - http://ow.ly/i/5DqX"
"353","The Hill highlights my business experience in article today on possible opening to chair Energy &amp; Commerce Committee -- http://ht.ly/3aBGN"
"354","TOP CHATTER: Who will chair House Energy &amp; Commerce? -- http://ht.ly/2EzhA"
"355","RT @NatResourcesGOP When Obama returns, will he consider all-of-the-above energy @ his jobs-but-not-job-creation-summit? http://is.gd/4YfuT"
"356","RT  When Obama returns from Seoul, will he consider all-of-the-above energy @ his jobs-but-not-job-creation-summit? http://bit.ly/4ujT1q"
"357","RT @NatResourcesGOP: Rep. Hastings OpEd in WA Times: Obama's budget reveals true agenda on energy http://bit.ly/93IPVd"
"358","At the energy roundtable discussion http://twitpic.com/1rjwj6"
"359","Hosting a Consumer Energy Alliance roundtable discussion on ANWR and the importance of responsible energy development!"
"360","Just met with Governor Parnell about energy and resource development in Alaska."
"361","My joint statement with Rep.Walz on recent MN nuclear energy developments http://tinyurl.com/32adx6e"
"362","Great op-ed by Rep. Doc Hastings in Wash Times today on Obama budget and energy agenda -- http://bit.ly/93IPVd"
"363","We need policies that put Americans back to work &amp; encourage American energy. This is step in wrong direction http://tinyurl.com/2vs4aw8"
"364","My statement to Interior Department Officials on importance of energy development/job creation - http://www.youtube.com/watch?v=oeQAfMGNdQ8"
"365","We Must Stop this National Energy Tax -- http://tinyurl.com/yg4vubx"
"366","RT @NatResourcesGOP: All 20 Republicans on Natural Resources Committee call for hearing on Obama�s anti-energy OCS plan http://go.usa.go ..."
"367","RT @PlattsEnergyWk: @RepFredUpton: #Hastings' attempt to consolidate #Energy Cmte into #Resources like Congressional theft http://bit.ly ..."
"368","No more Mr. Nice Guy, Republican sets sights on Obama�s energy czar on http://reut.rs/ctngHm"
"369","Upton Welcomes New Republicans to Energy and Commerce Committee 
http://tinyurl.com/25cgkkx"
"370","RT @RepJoePitts: Pitts tapped for Health Subcommittee by likely Energy and Commerce Committee Chairman Fred Upton http://bit.ly/gFQL5t # ..."
"371","RT @FredBarnes The Case for Fred Upton for Chairman of House Energy and Commerce Committee http://tinyurl.com/3xkz5sj"
"372","Upton bashes Hastings�s play for energy jurisdiction, urges GOP leaders to nix it @thehill http://tinyurl.com/2eyg4qu"
"373","Upton to Department of Energy: """"Where are the jobs?"""" http://tinyurl.com/32j3nzv"
"374","Barnes: Upton for Energy Chair @detnews http://tinyurl.com/2ayc4kz"
"375","Upton unveils senior staff for Energy and Commerce Committee @HouseCommerce @TheHill http://tinyurl.com/25a9vg6"
"376","Myrick is energy and commerce vice chair http://tinyurl.com/23ht323 @SueMyrick"
"377","Upton names Gary Andres Energy and Commerce staff director @HilliconValley http://tinyurl.com/2chghtu"
"378","Upton will oversee 'vitally important legislation' as chairman of Energy and Commerce Committee @Kzoo_Gazette http://tinyurl.com/37kkgds"
"379","Upton Confirmed as Chairman of Energy and Commerce for 112th Congress http://tinyurl.com/2fyosod"
"380","Upton Takes Energy and Commerce @NationalJournal http://tinyurl.com/259swzd"
"381","Upton Selected Chairman of Energy &amp; Commerce http://tinyurl.com/36buete"
"382","My op-ed with @SpencerAbraham Fortifying our energy security
http://tinyurl.com/28ajsw8 @Politico"
"383","Energy and Commerce Republicans respond to jurisdiction grab @HouseCommerce http://tinyurl.com/37b4ypw"
"384","Upton: Don�t Dilute Energy and Commerce Clout @RollCall http://tinyurl.com/2axlm9j"
"385","Upton Promises Manageable Energy Reform @newsmax_media http://tinyurl.com/35k25z8"
"386","My pledge for Energy and Commerce @DailyCaller http://tinyurl.com/2drstvr"
"387","Upton Demands Answers from Energy/Climate Czar Browner over Drilling Moratorium http://tinyurl.com/383y6zm"
"388","@FredBarnes The Case for Fred Upton for Chairman of House Energy and Commerce Committee http://tinyurl.com/3xkz5sj"
"389","Upton presses Obama climate/energy czar Carol Browner for details on oil spill report tampering http://tinyurl.com/3y27nbu"
"390","Senior House Republican Energy Leaders Call For Investigation of NRC Chair http://bit.ly/9MUsId"
"391","Upton to Seek Energy and Commerce Chairmanship http://tinyurl.com/37sjrpg Uptons letter to Speaker-elect Boehner http://tinyurl.com/396fqmc"
"392","@FredBarnes The Case for Fred Upton for Chairman of House Energy and Commerce Committee http://tinyurl.com/3xkz5sj"
"393","Upton presses Obama climate/energy czar Carol Browner for details on oil spill report tampering http://tinyurl.com/3y27nbu"
"394","Senior House Republican Energy Leaders Call For Investigation of NRC Chair http://bit.ly/9MUsId"
"395","RT @LEETERRYNE: I have been named vice chair of an influential Energy and Commerce Subcommittee on telecom"
"396","RT @Kzoo_Gazette: Upton named chair of House Energy Committee http://bit.ly/eHIbeD"
"397","RT @RepCliffStearns: I have been named the next chair of the House Energy &amp; Commerce Committee's Oversight Subcommittee in the new Congr ..."
"398","RT @USRepSullivan: BREAKING - Upton taps Sullivan to serve as Vice Chair of Energy and Power Subcommittee http://ow.ly/3qqyS  #GOP #Allo ..."
"399","RT @SueMyrick: I'm honored to serve as the Vice Chair of the Energy and Commerce Cmte. in the next Congress - http://bit.ly/h5MHaW"
"400","RT @MaryBonoMack: Bono Mack Appointed to Chair the Energy and Commerce Committee Subcommittee on Commerce, Manufacturing and Trade. http ..."
"401","Beginning 376th roundtrip to DC.  Still don't know when/if the Energy and Commerce Comm will resume mark up on health plan."
"402","New bipartisan bill today to create rural jobs, healthy forests, domestic energy - http://tinyurl.com/ylm65oj"
"403","Cap and tax bill creates new """"energy stamp"""" program that's 16x the current welfare program!! Who's paying for all this?!"
"404","Shepherds Flat Wind Farm get nod. DoD withdraws opposition to construction of one of the world�s largest green energy projects. 700 jobs!"
"405","Just met w/ Caithness Energy and pressed DoT Dep. Sec'y re FAA/NORAD issues holding up const'n of wind farm. Wyden/Merkley pushing hard too."
"406","Received excellent renewable energy briefing in Lakeview.  Good turn out at Rotary/town hall mtg..  Jobs, debt, health main topics."
"407","Heading to Lakeview soon  for mtg on renewable energy efforts there, and talk at Rotary.  Part of 7 day, 30 mtg, 1831 mile, 4 county swing."
"408","Healthbill mark up to resume in House Energy and Commerce  at 4p today!  Wonder what plan we will consider??? #healthbill #tcot"
"409","Energy and Commerce will NOT mark up health bill tomorrow.  Will we get the chance? Or will it go straight to the Floor?!  #healthbill #tcot"
"410","Energy and Commerce will not mark up health bill tomorrow.  Obviously, they're running into problems on the D side.  #healthbill #tcot"
"411","just finished speaking on the House Floor against Natl. Energy Tax - check it out here http://bit.ly/CpJVa
 #TCOT #GOP"
"412","National Black Chamber of Commerce found that a new national energy tax will cost 2.3 to 2.7 million jobs each year. #capandtrade"
"413","Heading to the House Floor to speak against #capandtrade #energy tax bill.  A real job killer and cost raiser."
"414","HHS Secy Sebelius testifying now before Energy and Commerce on nationalizing health care.  Cost could exceed 3.4 Trillion on high side."
"415","The last thing we need coming out of Copenhagen is an energy tax: @WSJ - http://tiny.cc/bZV1c #GOP #Sayfie #TCOT #capntax #FLTCOT"
"416","#TCOT #FLCOT #CAPANDTAX Rep. Bilirakis Opposes National Energy Tax: http://tinyurl.com/qt2w9k"
"417","I seemed to have baffled the Energy Sec with basic question - Where does oil come from? Check out the video: http://bit.ly/O4m0p #tcot"
"418","Beginning opening statements in energy and commerce committee on tobacco regulation bill. Mark-up will begin at 1 p m eastern time"
"419","Energy and commerce committee mark up on climate change cap &amp; trade bill is beginning. Link is :  http://tinyurl.com/4rezbv"
"420","In houston today for a series of meetings concerning energy and enviromental issues"
"421","House committee clears bill to boost energy grid security http://amplify.com/u/4o2u"
"422","Participating n climate change hearing. I asked energy secretary where oil in alaska came from. answer puzzles-from continental plate shift"
"423","Democrats' Energy Bill Adds Gasoline Tax  http://amplify.com/u/5zxf"
"424","Energy and commerce committee mark up of health care bill starting.I think its being telivised on c-span"
"425","Was just briefed on clean coal technology to convert coal to crude in a very cost effective way. More domestic energy for America! #TCOT"
"426","Mr. President, we want our energy jobs back. http://tiny.cc/1xesm
Join us for an Energy worker rally Wednesday at 11a at the GRB in Houston"
"427","Energy workers and the communities that support them will rally tomorrow in Houston and Port Arthur. http://tiny.cc/6u4ud"
"428","Full day today including Energy and the Economy Forum at STCL this afternoon, then an appearance on FOX Business at 6 p.m. Texas time."
"429","Monday, I invited President Obama to come to Texas and meet with energy workers affected by the moratorium. Still no answer...."
"430","Headed to Ways &amp; Means luncheon. Worried that major tax increases on Texas energy companies will outsource U.S. energy jobs and raise price."
"431","Obama's Climate Rx: All pain, no gain http://ht.ly/21noa #climate #energy #tcot #tlot"
"432","Cap and trade � a national energy tax � could come to the floor as early as this week..we have an alternative plan http://TwitPWR.com/iRR/"
"433","A big congrats to @RepFredUpton on being selected to lead the House Energy and Commerce Committee! http://ht.ly/3muWy"
"434","RT @RepShimkus: What am I doing 2 promote Earth Day? Supporting an all the above energy strategy, coal, oil, ethanol, soy, nuke, wind, solar"
"435","Just finished with a press conference on the national energy tax that we will vote on later today"
"436","@nwksgmd4 Yes, water would also fit under an all of the above energy plan"
"437","attending an energy summit today on cap and trade. We anticipate this bill will drive up utilities costs by $3100/household. not good"
"438","http://twitpic.com/fghy6 - Discussed energy issues with small biz owners in Tulsa on Tuesday"
"439","ICYMI: Fallin coauthors resolution protecting OKs energy http://tinyurl.com/yznd8n7"
"440","just spoke out on the floor against the admin's proposed national energy tax. see the vid here: http://tiny.cc/fPMQ3"
"441","RT @NatResourcesGOP:  If Energy Officials Want to Attend Today's White House Event, They'll Have to Crash It http://tinyurl.com/y9gtkb6"
"442","#OK Congressional Delegation is leading the way on American Energy Production http://tinyurl.com/yl7jzbb #tcot #oktcot"
"443","Holding a Congressional Field Hearing in Tulsa today.  Topic is how energy policy affects OK's small businesses."
"444","""""Fallin joins RSC in unveiling new energy plan:""""  http://tiny.cc/che5E"
"445","Booked radio interview re:Cap and Trade/National Energy Tax, Armstrong and Getty show 8AM Thur. July 2. KSTE 650 Sacramento and KNEW 910 SF"
"446","Solar is the most expensive way to produce energy - My Congressional debate remarks: ... http://bit.ly/IzHbK"
"447","RT @NatResourcesGOP: Rep. Hastings OpEd in WA Times: Obama's budget reveals true agenda on energy http://bit.ly/93IPVd #tcot #energy"
"448","Visited @NREL today in Golden. I�m interested in what kinds of developments are happening in the energy field right here in #Colorado."
"449","Just met with folks from the Intermountain Rural Electric Association to discuss energy policy."
"450","Visiting and speaking at Honeywell in Englewood today.  We will be discussing commercial and military energy efficiency policy."
"451","I'll be asking Interior Sec. Salazar tough questions on domestic energy production. Watch here: http://bit.ly/tfPwI #tcot #redco"
"452","RT@USRepSullivan Gas prices are rising, yet the Admin wants to keep offshore energy resources under lock and key? http://ow.ly/3oX2V #gop"
"453","RT@USRepSullivan Gas prices are rising, yet the Admin wants to keep offshore energy resources under lock and key? http://ow.ly/3oX2V #gop"
"454","Discussing how #green jobs/green energy and #climate change legislation affect jobs in the forest industry with Pulp &amp; Paperworkers' Council"
"455","Discussing how #green jobs/green energy and #climate change legislation affect jobs in the forest industry with Pulp &amp; Paperworkers' Council"
"456","RT @BilbrayCA50 #earthday: American energy independence starts in our own backyards, http://bit.ly/9WIcm4 #gop"
"457","RT @BilbrayCA50 #earthday: American energy independence starts in our own backyards, http://bit.ly/9WIcm4 #gop"
"458","Meeting with Petroleum and Convenience Marketers of AL to discuss energy issues, health care reform and other issues important to them #tcot"
"459","Meeting with Petroleum and Convenience Marketers of AL to discuss energy issues, health care reform and other issues important to them #tcot"
"460","RT @RepShimkus What am I doing to promote Earth Day? Supporting an all the above energy strategy, coal, oil, ethanol, soy, nuke, wind, solar"
"461","RT @RepShimkus What am I doing to promote Earth Day? Supporting an all the above energy strategy, coal, oil, ethanol, soy, nuke, wind, solar"
"462","Check out my latest column....http://www.house.gov/apps/list/hearing/al03_rogers/energyageconomy.html"
"463","Check out my latest column....http://www.house.gov/apps/list/hearing/al03_rogers/energyageconomy.html"
"464","Meeting with Manufacture Alabama to discuss Renewable Energy, Cap and Trade and Alternative Fuel Credits."
"465","Meeting with Manufacture Alabama to discuss Renewable Energy, Cap and Trade and Alternative Fuel Credits."
"466","Meeting with Alabama Rural Electric Association to discuss energy and climate legislation."
"467","Meeting with Alabama Rural Electric Association to discuss energy and climate legislation."
"468","We must have an all of the above energy policy  #oilspill #ovalofficeaddress"
"469","We must also develop our own land based energy resources and stop the radical environmentalists from preventing it #ovalofficeaddress"
"470","We must continue our energy exploration in a safe way while we continue to investigate this disaster #oilspill #ovalofficeaddress"
"471","When a plane crashes, we do not shut down the entire aviation system. We should not do the same with energy exploration #oilspill"
"472","I'm saddened that the House has passed the largest tax increase in American history. This energy tax will drastically deepen our recession."
"473","Energy tax demonstrates just how distant and out of touch Washington is from Wisconsin: http://tinyurl.com/capandtaxPR"
"474","just voted against Dems' Cap and Trade bill in the Energy and Commerce Committee."
"475","The President should not have exploited the oil spill to push his job killing national energy tax.  The... http://bit.ly/cUozlZ"
"476","Energy and Commerce Committee resuming its markup of HR 32000 today...will be making my opening statement soon fighting to protect Americans"
"477","Questioning BP CEO, Tony Hayward, at an Energy and Commerce Subcommittee Hearing.  Hope to get answers on the... http://fb.me/CWA7U9EE"
"478","Health and Human Services Secretary Sebelius is testifying before my committee (Energy and Commerce) today - I am... http://bit.ly/axnHtm"
"479","just got back from the Energy and Commerce Committee hearing on mammogram recommendations.  Bottom line: government... http://bit.ly/5n0Fon"
"480","and focuses on increasing the production of American energy by utilizing the many resources and reserves we have within our borders"
"481","At the Energy and Commerce Cap and Tax bill mark-up.  Unhappy with the Dem's plan which would add $3,000 to every family's power bill."
"482","A must see video on the Democrat Cap and Tax Energy Plan: http://www.youtube.com/watch?v=Lx4VyFpGi5w"
"483","Follow the Energy and Commerce markup of the #healthbill at the Congressional Health Care Caucus Twitter Room http://tinyurl.com/km45wm"
"484","Will be on House floor soon talking about job losses in SJV thanks to Democrat proposals for gov takeover of energy and healthcare #tcot"
"485","RT @USRepSullivan Gas prices are rising, yet the Admin wants to keep offshore energy resources under lock and key? http://ow.ly/3oX2V"
"486","On 6/28/10, energy exes  informed Sec Salazar that they are moving deepwater drilling rigs out of the Gulf of Mexico to W Af and the MiddleE"
"487","RT @boblatta http://twitpic.com/8a59m - Press Conference with @GOPWhip on cap and tax #tcot #energy"
"488","Here are better solutions on jobs, healthcare, energy and the budget we gave POTUS today: http://www.gop.gov/solutions/  What do you think?"
"489","Received my new subcommittee assignments: Energy and Environment; Health; Telecommunications and the Internet."
"490","New video and radio interviews are up on my YouTube page: http://ow.ly/1aAKD Comments on Jobs, Toyota Hearings, Healthcare and Energy"
"491","Attending the Climate change briefing and energy tax increase briefing."
"492","Congrats to @RepFredUpton, next Chairman of E&amp;C. Look forward to working with you on energy security, telecom, HCR and oversight."
"493","http://znl.me/PUZ766 111th Congress Official Portrait of the Committee on Energy and Commerce"
"494","NYT today a number of renewable energy projects are being delayed or stopped because govt's are unwilling to add to consumers' energy bills"
"495","JOINT HEARING: Subcommittee on O+I and Energy and Environment """"the Role of the Interior Department in Deepwater Horizon Disaster."
"496","At hearing """"Drilling Down on America's Energy Future: Safety, Security and Clean Energy"""" The 5 CEO's of the major oil companies."
"497","MARKUP: Subcommittee on Energy and Environment, reauthorization of the safe water drinking act. I support but not at a 400 percent increase."
"498","Part of this morning was spent grilling Administrator Jackson of the EPA on increasing energy costs through an energy tax"
"499","What am I doing to promote Earth Day? Supporting an all the above energy strategy, coal, oil, ethanol, soy, nuke, wind, solar"
"500","At Energy and Commerce Hearing on Toyota.  I do not serve on either subcommittee but wanted to sit in. We are on openning statements."
"501","Showcasing Pittsburgh's energy industries today at my #Energy Expo: http://tinyurl.com/324x339 #Pittsburgh"
"502","No gas in Senate #energy bill�s tank.  A missed opportunity for job creation.   http://tinyurl.com/299z9kd"
"503","Electrical blackouts in US on rise. Build more coal fired and nuc powered electrical gen capability. http://bit.ly/bHFCjl #energysecurity"
"504","Obama's latest assault on pvt sector jobs. http://www.bloomberg.com/apps/news?pid=20601087&amp;sid=aTxHjSnqOefc #tcot #energyfreedom #ksgop"
"505","We need lower taxes, reg reform, get #hcr back to pvt sector, energy indepence, and lawsuit reform to get our economy back. #tcot #ksgop"
"506","Dems plan to move on finacial industry next. #hcr, car makers, insurance, energy take overs by Dems, where will it stop? #teaparty #realdeal"
"507","Success will come with lower taxes, reg reform, #hcr back to the free mkt, energy independece &amp; tort reform. #sgr #tcot #ksgop #ec2 #tlot"
"508","Dem policies are failing. http://bit.ly/c1sk6W Time to return to free market principles, lwr taxes, reg reform, energy security, #hcr #ksgop"
"509","Great day in Ks to talk about growing the economy from the ground up not the gov down. Cut taxes, freeze regs, #hcr, energy security. #sgr"
"510","Pat Boone and #sarahpalin answer questions in Wichita about energy, economy and running for office. #tcot #re http://tweetphoto.com/20881670"
"511","RSC Release: Waxman/Obama Plan a National Energy Tax: �It seems there is no problem for which Presid.. http://tinyurl.com/djesqb"
"512","Democrats are dead set on passing a job-killing national energy tax this year. http://bit.ly/9mOHrm"
"513","A national energy tax is a surefire way to make the U.S. uncompetitive in the global economy."
"514","Obama's offshore drilling plan is a baby step in the right direction but is light years away from an �all-you-can-create� energy policy"
"515","Taxpayers shouldn't foot the bill for the oil spill cleanup and they shouldn't have higher energy costs because the govt stymies production."
"516","#WWRD? Cut the red tape that is slowing the Gulf response. Pursue an all of the above energy policy, not an anti-energy tax."
"517","Even Democrats think this isn't the time to impose a national energy tax. http://bit.ly/aoCtbx"
"518","We can no longer take an �out of sight, out of mind� approach to our country�s energy challenges."
"519","In Jan. '08, the IRS employed more ppl COMBINED than the Depts. of State, Labor, Energy, HUD, Education, and the Census Bureau."
"520","FOX Biz interview this morning - """"Cap and Trade"""" is a national energy tax. Posted on YouTube here: http://tiny.cc/capandtax"
"521","Cash for clunkers: great amendment passed by energy comtee yesterday."
"522","Gr8 to speak 2 so many young ppl 2nite who r manana's leaders. Wonderful energy in room. Hisp Heritage Foundation event."
"523","Had gr8 press conf @DWS office w/MDB+ Deutch 2 promote Greening of Cong office: reduce energy consumption, cut emissions, save taxpayers' $s"
"524","This Sat, March 13 @4PM Green Living &amp; Energy Education(GLEE) annual meeting @ Marathon Garden Club www.KeysGLEE.com"
"525","I uploaded a YouTube video -- Ileana meets with Keys Energy and Florida Municipalities Association http://youtu.be/vuAUg4VDcvg?a"
"526","Outgoing head of Intl Atomic Energy Agency finally admits that Iran continues 2 stonewall and his agency has hit a dead end. Sanctions now!"
