"","x"
"376","RT @GOPWhip: Check out this week's #YouCut options before it's too late! Vote &amp; share your ideas http://j.mp/avqqKx #tcot #gop #teaparty"
"377","RT @GOPLeader: RT @RasmussenPoll It's time to decide and new poll shows 54% of voters oppose Dems� #hcr http://ow.ly/1p4en"
"378","RT @GOPWhip: Pelosi on �deeming� #hc bill law: """"I like it because people don't have to vote on the Senate bill"""" http://j.mp/bUAfTv #tcot"
"379","RT@GOPLeader Outrage #1:Bud Cmte votes on non-existent bill to �fast-track�#hc process.So much for �reading the bill.� http://bit.ly/9EsZ4A"
"380","RT @GOPLeader    House Democrats Vote to Allow Taxpayer-Funded Abortion http://ow.ly/1pbjr #hcr"
"381","ASO: Audit the Fed http://ow.ly/25klV Agree? Disagree? Vote! #SpeakingOut #teaparty"
"382","RT @GOPLeader    FACT CHECK: A �Yes� Vote is A Vote For Taxpayer-Funded Abortions http://ow.ly/1p9aF #hcr"
"383","RT @gopconference NRLC: Stupak amendment could be the most important abortion-related vote cast in Congress since Roe. http://bit.ly/1qMdl6"
"384","After 280k votes, first #YouCut winner announced - u voted for welfare reform - http://bit.ly/b5EHf4"
"385","ICYMI: Govt. Takeover of #Healthcare final vote tally (I voted against Pelosicare) - http://bit.ly/xSn4V"
"386","RT @PatrickMcHenry Broadcasting live from DC via Ustream @ 11am to
discuss healthcare &amp; the House vote on HR 3962 http://j.mp/3ojDaB
#tcot"
"387","Politico: Hoyer: Dems still shy of 218 votes http://bit.ly/1sT3Bx"
"388","My release on tonight's #hcr vote: http://bit.ly/cgd6T0"
"389","RT @RepBillShuster    House Democrats rejected an opportunity for an up or down vote on #healthcare. http://bit.ly/cYWaJJ"
"390","10k+ votes on #YouCut - make ur voice heard @GOPWhip effort to let u vote on $ cuts.  winner gets vote on floor http://bit.ly/b5qeUj #tcot"
"391","RT @Senate_gops Senate Dems vote to allow KSM into US for civilian trial. Why that's bad: http://bit.ly/4pflHq #gitmo #tcot"
"392","RT @gopconference   Hearing Reports that the final vote will take place at 11pm EST: http://bit.ly/3ro6xH"
"393","I won't vote for a bill that increases government revenue in the name of addressing climate change: http://bit.ly/c8JsrA #tcot #gop"
"394","#YouCut - New effort by @GOPWhip lets you vote for spending cuts: http://bit.ly/b5qeUj  Each week's winner to get up or down vote #tcot"
"395","This isn't over - Conrad says Senate will change bill and send back to house for another vote - http://bit.ly/bO8nrL - keep up the pressure"
"396","How much does a vote cost? $100 million� http://bit.ly/XoLAi"
"397","ICYMI, @WTOC11 &amp; @WJCL covered my return from Saturday's late night vote on #hcr http://bit.ly/2eeH2c http://bit.ly/3KjFlZ"
"398","Vote on #hcr happening tonight - tune in to the debate on @cspan and call Congress to #killbill 202-224-3121"
"399","RT @RepBillShuster: Dems are using delaying tactics to slow down the debate on healthcare. Why if they have the votes? #hcr #tcot #gop"
"400","http://twitpic.com/oeowr - #12truths: While members vote, RNC staff, Doug Holtz Eakin keep the conversation going"
"401","First time I voted in short pants. Dems pulled a fast one and offered a """"motion to rise"""" to twart the Repub amendments"
"402","I just voted.....make sure you vote!"
"403","Even if we want to celebrate the Utah Jazz for coming in 4th, I will only vote Present."
"404","Saw a bumper sticker """"Voted Obama. My bad"""""
"405","Just voted NO on final passage of Cap &amp; Trade tax bill."
"406","Today at 1:00pm EST we gather to count the Electoral College votes.  Quite a historic moment.  #tcot"
"407","http://republicanwhip.house.gov/youcut/. I encourage you to vote on this.  Mohair was my contribution, but is less $."
"408","The Democrats refuse to present a Budget, so we vote on sports figures.  Congress must do better.  I am fired up........thanks for reading"
"409","The stock market is diving and we are going to the Floor to vote on men's diving (swimming)....really!"
"410","I cannot support Pi Day as just one day. It should go on forever. I voted """"Nay."""" It passed 391-10."
"411","Worried about FCC vote on the regulations they are trying to put on the Internet.  I am very much opposed to these moves."
"412","http://www.youtube.com/watch?v=CbHTJSu_2Lk  Oh, so true.  Today we voted on amending a bill that has not yet passed the House. Amazing"
"413","http://blogs.abcnews.com/thenote/2009/11/the-100-million-health-care-vote.html  This is stunning"
"414","Heading on Glenn Beck's Fox News tv show today to talk about the tax deal and why I intend to vote NO"
"415","But to add roughly $300 Billion to the debt with this deal is unacceptable.  Consequently, I will have to vote NO."
"416","http://www.google.com/hostednews/afp/article/ALeqM5hEkfx_bpGC-zVoeKNR38gWLcjXdw Debt ceiling vote on Thurs. I will vote NO."
"417","Previous post is why I voted """"NO"""" on the stimulus bill"
"418","Voting on raising the debt ceiling happening soon. Dems trying to be clever by putting it in a rules vote."
"419","Passed!!!!  Got the Whole Body Imaging amendment passed. Now comes the underlying bill vote."
"420","Budget votes upcoming"
"421","Always happy to vote NO on more govt spending!"
"422","http://alturl.com/x4mst Gov Romney understands the tax package and why Republicans should vote NO #tcot #utpol"
"423","Last year 310 members of the House voted for my legislation to limit Whole Body Imaging machines. Come on, Senate.  Be brave.  Vote on it."
"424","Previously voted YES on H.R. 1722, Telework bill. Voting NO this time because Senate removed certification of cost savings."
"425","That was a link to a story about the Lands bill I voted """"NO"""" on"
"426","With no votes on Friday, I returned to Utah rather than participating in the Colbert skit.  I am on the subcommittee, but this was a joke"
"427","Lihue to Honolulu to Chicago to DC. Vote NO. In DC for 7 hours, if it goes well and return. 54 hours round trip."
"428","Lihue to Honolulu to Chicago to DC. Vote NO. In DC for 7 hours, if it goes well and return. 54 hours round trip. Always happy to vote NO ..."
"429","http://www.sltrib.com/sltrib/home/50003492-76/funding-chaffetz-war-vote.html.csp?page=1  Article about war funding"
"430","This too will be on the Floor for 40 min of debate and a vote."
"431","H.Res. 1456 - Congratulating U of Dayton men's basketball team for winning the 2010 NIT basketball championship. Big vote this week in House"
"432","Rules of engagement is another, and there are more.  President has not defined victory. I vote to bring the troops home."
"433","I will vote in favor of two amendments to end the war and bring our troops home. Variety of reasons...go big or go home is one"
"434","Big votes on Floor tonight.  I will vote against war supplemental as it is larded up with non-defense projects. Defense is less than half $$"
"435","Democrats voted it down. Unbelievable....perhaps not so unbelievable."
"436","http://bit.ly/auUjGf. Vote against funding Mohair subsidies!"
"437","Bill passed unopposed on voice vote."
"438","I voted against it and believe stronger than ever it is the wrong program at the wrong time.  Paid volunteers?"
"439","Only Dems have earmarks in DoD bill. Shameful we can't even vote on Flake's amendment."
"440","This is one of our upcoming votes. I will not support it. Will vote """"present"""""
"441","No more will I vote in favor of recognizing sports accomplishments.  People who change the world in math, science, medicine-these I support"
"442","No longer will I vote for recognizing sports teams or athletes for simply winning.  Congrats!  They won! But I am only going to vote Present"
"443","H.R. 5019 - Home Star Energy Retrofit Act of 2010 up for vote today"
"444","This is not the ultimate vote but a significant step.  I will be attempting to put forth an amendment, if Rules Committee will allow it"
"445","http://twitpic.com/1c6e81 - View from the South House balcony on the day of the health care vote"
"446","100% of Republicans and 34 Democrats voted against it but it passed. One more vote."
"447","Today's first vote is a post office naming. I will vote YEA on this."
"448","http://www.ksl.com/index.php?nid=148&amp;sid=10085915  Sorry I couldn't be there to wish the well....stuck in D.C. with the health care vote"
"449","If we are going to vote on health care legislation, it should be in done in the sunlight rather than some political trickery"
"450","House Republicans just voted to ban earmark requests for the 111th Congress"
"451","Sen Bunning is making a very good point.  Dems asked for """"unanimous consent.""""  The answer is no.  So, go to a vote....happens all the time"
"452","Nasty games being played. Earmarks for DoD approps bill taken off website. Can't see them and we are about to vote on them"
"453","Nobody has read the bill but it will likely come up for a vote in less than 48 hours"
"454","@deseretnews #dnews  I believe our Constitution offers term limits, allowing the public to vote for House members every 24 months"
"455","@deseretnews #dnews  Banning the importation of foreign nuclear waste passed the House today!  I co-sponsored and voted for it"
"456","Radioactive Import Deterrence Act just passed the House. I co-sponsored and voted for it."
"457","Have you voted for your favorite egregious earmark yet? http://ht.ly/3ojeS"
"458","Asked why I voted against a bill honoring Confucius� birthday, I answered: http://bit.ly/3nBqB"
"459","We lost the vote today to force ethics comm  to deal with earmarks, but 17 Dems broke ranks and supported.  We'll get there. #pork #tcot"
"460","@HeardontheHill picks Louis Armstrong House Museum + pun: �This earmark blows� Vote for your fav egregious earmark + pun: http://ht.ly/3lUzu"
"461","Vote for your favorite Egregious Earmark and best bad pun. http://ht.ly/3lsct"
"462","The Senate�s vote to reject an earmark moratorium is discouraging. http://ht.ly/3hGOM"
"463","Congress continues to think the voters can be """"snookered."""" http://ht.ly/2Cu4q"
"464","Omnibus spending bill we will vote on tomorrow has nearly 9,000 earmarks.  That has to be a record. #pork"
"465","In close vote House passes """"son of stimulus"""" - another $150 billion in spending - without my support http://bit.ly/5L9hzR"
"466","the House is starting voting on an unprecedented 26 spending votes in a row"
"467","Final health care vote today.  I continue to oppose.  Thanks to all who have constructively participated in debate,... http://bit.ly/9evZpu"
"468","Democratic leaders continue to entertain use of arcane procedural maneuver to avoid straight vote on health care bill http://bit.ly/ccrAz4"
"469","Democratic leadership ready to force vote on health care bill before end of week http://bit.ly/ddTpl1"
"470","House to vote on $1.9 trillion debt ceiling increase tomorrow - I will oppose http://bit.ly/9WQJMJ"
"471","Health care focus shifts to U.S. Senate as vote is planned tomorrow on whether to proceed with debate on Senate bill http://bit.ly/07WP1yl"
"472","House leaders unveil new 2000 page healthcare bill--vote expected next week http://bit.ly/4rXa1F"
"473","House votes to drop funding for ACORN"
"474","Timing of health care vote still uncertain"
"475","on my vote to strengthen oversight of commodity market speculation: http://tinyurl.com/cv9rl8"
"476","Today, we voted on this week�s #YouCut winner: to eliminate taxpayer-funded support for NPR. Make your voice heard: http://bit.ly/d8zx19"
"477","58% of voters now support repeal of health care law http://bit.ly/dwp6Qt  RT if you support a repeal of the Obama-Pelosi plan"
"478","Our government needs to reduce spending. You can now
vote on what spending should be cut. Cast your vote here... http://bit.ly/cxCAlk"
"479","RT @GOPWhip: Just reached 1,000,000 #YouCut votes to cut wasteful spending in Washington http://j.mp/avqqKx"
"480","I agree with 3 of 4 Americans who say the stimulus money was a waste. Glad I voted against it and every bailout http://bit.ly/8t4f5p"
"481","Last night I voted for future generations by saying no to politics as usual. It may be one of my last votes in the House http://goo.gl/PMb5k"
"482","Just landed in KC. Glad to speak on the floor today &amp; vote to level the playing field in the #tanker competition. Video: http://goo.gl/k8MMF"
"483","A vote on Pelosi's #hcr bill looks to be set for tonight.  My office is open and I'm taking calls from Kansans... http://bit.ly/361E19"
"484","A vote on Pelosi�s health care bill has been pushed to Sat or Sun. I suspect she's fighting to gather votes among Democrats"
"485","@GOPwhip has introduced YouCut - letting YOU vote on the spending cuts you think we should make. Will YouCut?  http://ow.ly/1KiZd #tcot #gop"
"486","RT @GOPWhip: Roll Call: Friday House Vote Slipping http://bit.ly/1p1oaM #tcot"
"487","RT @darrellissa @BilbrayCA50 GOP Oversight investigates Toyota 1st-hand What do you want to know? Vote: http://bit.ly/aPE7m5"
"488","last votes at 1pm today - another week wondering 'where are the jobs?'"
"489","@reppaulryan: Cut/cap spending, reform F&amp;F, freeze gov't pay - to cast your vote to cut spending now @usaspeakingout: http://bit.ly/9lyemi"
"490","Some good news out of Washington: House voted to defund ACORN. #fb #tcot"
"491","Back in DC for this evening's votes - Youtube HouseHub is up, will be updating my page with more soon! http://tinyurl.com/9xh6kk"
"492","Today I formally asked Speaker Pelosi to bring our balanced budget bill up for a vote in Tuesday's special session. Think she will do it?"
"493","Thanks for voting for YouCut- I took to the House floor today to talk abt my proposal w/ @RepTomPrice that YOU voted for http://ow.ly/1NT6O"
"494","#FF Voted NO on #hcr: @PatrickMcHenry @JudgeCarter @RepMikeRogersAL @wmrepublicans @BuckMcKeon @repmikecoffman #hcrcostsjob"
"495","Democrat leader says they do not have the votes to pass the health care bill  http://bit.ly/aPi8hV (via @gopconference)"
"496","Votes have been canceled this week in the House due to the snow in DC. Your tax dollars are safe until Monday!"
"497","meeting, votes, 7:15 tv on fox business to talk #MAsen &amp; healthcare. optimistic for  tonight's results!"
"498","Another close vote passing yet another stimulus- $75 billion"
"499","Another close vote passing yet another stimulus- $75 billion."
"500","Disappointed to see the close vote increasing our debt ceiling to $12.394 trillion.. Enough of the irresponsiblity!"
"501","Heading to vote on the rule. 4 hrs of debate on dem bill &amp; 1 hour on GOP alternative. Will speak out against gov takeover of #healthcare"
"502","Teletownhall tonight in Lima area.. interested to see how the Senate healthcare vote turns out and what my constituents have to say about it"
"503","teletownhall tonight after votes, allen and auglaize counties"
"504","**update: my amendment to reduce appropriations spending will be voted on next.Will congress vote to return our budget to FY2008- 1 yr ago?"
"505","on my way to vote - will be on Fox Business Network's Cavuto immediately following (about 6ish) - tune in!"
"506","RT @DarrellIssa: Can you vote to raise your personal credit card limit when you spend too much? I didn't think so, but Pelosi's Congress ..."
"507","RT @GOPWhip: Fiscal Watch: House passed #debt limit increase to $14,294,000,000,000 217-212. No GOPer voted for the increase. #tcot #tlot"
"508","Just starting debate on GOP alternative and nearing final votes about 10 PM http://bit.ly/EEFOu"
"509","Great response to #YouCut. Still 24 hours left to vote on this week's ideas and help bring spending under control http://bit.ly/c8mGhK"
"510","Ds have dropped """"deemed approved"""" tactic to avoid a straight up or down vote on #healthcare. No one can hide behind arcane procedure."
"511","Voted for giving Border Patrol and other law enforcement resources to secure borders &amp; protect US citizens. It's progress, but more needed."
"512","Given our recession, huge deficit, layoffs, job cuts..I voted no on giving a $1 billion paid, medical-leave benefit to fed govt. workers."
"513","Voted to prevent $3.8 trillion tax increase that would have hammered farmers, families and job creators http://bit.ly/eD3AjS #GOP"
"514","we finally have seen a bipartisan health care vote in the House. All 178 Republicans and 34 Democrats joined to vote NO on the bill"
"515","Despite bipartisan support for making sure no one�s taxes increase next yr, House votes to hammer small biz http://bit.ly/guzF3z #gop"
"516","Heading to floor for 1-minute speech calling out Majority for its trampling of House rules to muscle #hcr into law without a vote #tcot"
"517","@bsonder I voted for the u/c extension Tues, but it fell short. House will take another shot at passing it this afternoon."
"518","@collegepolitico voted in favor of House resolution on Friday supporting Iranian people's right to demand free&amp;fair elections"
"519","House is gearing up for major vote today on Pelosi HC bill, which includes a $2 billion/yr tax on med devices that improve lives/create jobs"
"520","The reconciliation bill to now """"fix it"""" will be voted shortly."
"521","Voted to level playing field for American workers, businesses http://bit.ly/aqTUIZ"
"522","Working on true reforms to replace flawed health care law. House should be allowed to vote on HR 5424 http://bit.ly/bCQZwg #tcot #gop"
"523","@agape122 President signed unemployment extension (H.R. 5618) into law last Friday. I voted for that bill. #unemployed #99ers"
"524","After a long, action-packed week, House members return to their districts to hear first-hand what voters think about #hcr"
"525","As of 2pm, it appears that the Ds don't have the 216 votes to pass their health care bill the""""Stupak 12"""" standing firm."
"526","Philadelphia Inquirer calls Pelosi's attempt to pass #hcr w/out a formal vote """"weaselly maneuver"""" http://bit.ly/9B1OiE #tcot"
"527","It's about time House votes on Keep Terrorists Out of America Act introduced six months ago http://bit.ly/Nq0oW"
"528","talking about HC vote with Darryl Berger show on WNPV 1440 AM now http://www.wnpv1440.com/"
"529","GOP alternative defeated 258-176. No Dems voted for it. Gallery and floor is jam-packed as we head to final vote on Pelosi bill."
"530","Debate concluded on allowing taxpayer $ to be used for abortion. Blue Dog Dems demad vote on this  in exchange 4 supporting final bill"
"531","Pres Obama just met with House D's in desperate effort to round-up votes; more than 5 hours of debate ahead."
"532","@Rpetot Today's vote will not be the last on this issue. The Senate is the next stop, so stay engaged and make your voice heard."
"533","Amendment we offered to remove tax on med devices failed along party line vote last night. More updates as votes happen."
"534","Just voted to cut off ALL federal funding for ACORN. We need Senate to join us in taking a stand against corruption. #tcot #acorn"
"535","44 Dems and 168 Rs voted """"no"""" because cap&amp;trade will cost jobs and mean higher electricity &amp; gas prices for avg American."
"536","Voted """"no"""" on cap and trade. Again, thanks for all the feedback http://bit.ly/nOUyz"
"537","Voted for """"cash for clunkers"""" bill - provides incentives for new car purchases &amp; hopefully a shot in the arm for ailing auto industry"
"538","Today's only votes: recognizing Lumbee Tribe in NC, Susan Komen Race for Cure 20th anniverary &amp; expressing sympathy for Camp Liberty tragedy"
"539","Voted for Credit Cardholder Rights Act. Karen and I headed to White House tonight for event with the President - should be real interesting!"
"540","RT @ChiefDeputyWhip: RT @GOPWhip First round of #YouCut voting is open until Monday. Have #YouCut yet? You can vote online or via text h ..."
"541","Voted against Barney Frank's financial regulatory reforms. http://bit.ly/5iTeVd"
"542","Visited with Americans at the Capitol who are protesting the government takeover of health care. Keep up the good work. I'm a no vote"
"543","RT @VFWHQ: National Healthcare Bill Betrays Veterans-VFW urges �no� vote on H.R. 4872...http://www.vfw.org"
"544","I'm listening to debate on the House Floor and ready to vote NO"
"545","Due to the vote schedule expected over the weekend, the town hall with Senator McCain, this Sunday, has been CANCELED. http://bit.ly/8eFKZe"
"546","votes have been called. Voting on 26 amendments to commerce, justice appropriations"
"547","A series of 5 votes has been called, headed to the House floor."
"548","Votes have been called. Heading to the House floor."
"549","RT @USASpeakingOut: HAPPENING NOW House GOP to force vote on plan to repeal heart of Obama #hcr law. Speak out at http://bit.ly/aipzp6 # ..."
"550","RT @GOPWhip 1,500,000: The number of #YouCut votes cast to cut wasteful spending in Washington. Join the movement: http://j.mp/avqqKx #twill"
"551","RT@USASpeakingOut BREAKING House GOP 2 force vote on plan 2 repeal heart of Obama #hcr law. Americans are #speakingout http://bit.ly/aipzp6"
"552","RT @GOPWhip: Pleased to announce that over 70,000 votes have been cast on #YouCut in 1st full day alone http://ow.ly/1KnMb"
"553","RT @GOPLeader: RT @washingtonpost Va. General Assembly votes to ban mandatory health insurance coverage http://bit.ly/aGfb2b"
"554","RT @GOPWhip: Tired of Big Government spending? YouCut lets you vote on cuts you want to see the House enact http://j.mp/96JvQb #YouCut #tcot"
"555","RT @RobWittman The House will vote today to put every man woman &amp; child in the US $6,000 more in debt: http://j.mp/bN9IYr When will it stop"
"556","Democrats Vote for Double-Standard on Tax Penalties: http://bit.ly/1xxwh #tcot #gop #removerangel #cultureofcorruption"
"557","RT @USASpeakingOut: .@RepRonPaul on ASO: Audit the Fed http://ow.ly/25klV Agree? Disagree? Vote! #SpeakingOut #teaparty"
"558","RT @GOPLeader FACT CHECK: A �Yes� Vote is A Vote For Taxpayer-Funded Abortions http://ow.ly/1p9aF #hcr"
"559","RT @gopconference NRLC: Stupak amendment could be the most important abortion-related vote cast in Congress since Roe. http://bit.ly/1qMdl6"
"560","RT @Senate_GOPs: Big vote on EPA overreach tomorrow. Here's what @Senate_GOPs say on another Washington takeover: http://bit.ly/aMOan1 #tcot"
"561","RT @GOPLeader Outrage #1:Bud Cmte votes on non-existent bill to �fast-track�#hc process.So much for �reading the bill.� http://bit.ly/9EsZ4A"
"562","RT @USASpeakingOut @RandyNeugebauer is #speakingout Vote on &amp; debate The Empowerment Project on America Speaking Out: http://bit.ly/bFo12m"
"563","I'm proud to say I voted 'No' on the #hcr bill. The American people will be able to make their votes come November. #tcot #gop #hc"
"564","RT @GOPWhip Info on this week�s #YouCut winner http://j.mp/csP3So #tcot 280,000 people cast votes!"
"565","RT @LamarSmithTX21 #TCOT House Dems trying to push through Senate health care takeover without a vote http://tinyurl.com/ydnakr5"
"566","RT @Drudge_Report: Senate Dems Not Sure Enough Votes to Reconfirm Bernanke... http://bit.ly/8tzr0K"
"567","RT @RepBillShuster Tonight's vote is just the start - the #healthcare battles continue in the Senate ... http://bit.ly/9BtkS0"
"568","Vote Now - should we have single-payer healthcare?"
"569","Vote NOW on healthcare reform online...poll is live on the webcast at http://www.house.gov/carter"
"570","RT @Drudge_Report: Reid: We'll wait on Brown for vote... http://bit.ly/5bGKr0"
"571","Obama's budget devotes $473 million toward closing Gitmo, moving detainees http://amplify.com/u/1p6d"
"572","RT @GOPWhip: CQ: House GOP Aims To Force Floor Votes On Spending Cuts http://ow.ly/1NeMw #tcot #YouCut"
"573","RT @GOPWhip House Repubs target possible Dem 'no' votes on the Senate bill http://j.mp/7xMgS6 (From Politico) #hcr #handsoff #tcot"
"574","RT @RepLynnJenkins Votes canceled today for the House..politicians not
in Washington = your pocketbook is safe. http://twtpoll.com/oj2gal"
"575","RT @GOPWhip This week�s winning #YouCut proposal (reform Fannie &amp; Freddie) received 45.27% of the votes cast this week"
"576","58 percent of voters oppose the current #hcr plan, but Obama continues down the same path ... Why? #gop #tcot"
"577","RT @RepKevinBrady They've just added a series of suspension votes to the start of today. Health Care vote getting pushed back."
"578","Pelosi: """"Nobody wants to vote for the Senate bill"""" Uh, then why are you making them?? http://amplify.com/u/3a88"
"579","RT @VernBuchanan Terrorists don�t deserve Constitutional Rights.Must
be tried in a Military Court!Agree? Vote Here http://bit.ly/MilTribunal"
"580","What will be the outcome of Thursday's healthcare summit w/Obama? Vote in my poll! http://twtpoll.com/54pok2 #twtpoll"
"581","Question for Spkr Pelosi's 3 pm presser: Will you allow the public and Reps 72 hrs to #readthebill before a vote? #hcr @gopconference #tcot"
"582","RT @VernBuchanan Is it time for Washington to reign in spending by passing a Balanced Budget Amendment? Vote Here: http://bit.ly/aOA3V2"
"583","RT @RepDaveCamp to force vote on plan to repeal heart of Obama #hcr law. Speak Out on it here: http://bit.ly/aipzp6 #speakingout"
"584","RT @resurgentrep: New Poll: Voters 55 and older strongly reject Democrat agenda on economy and health care http://bit.ly/7plEmg #tcot"
"585","Will House Dems vote to protect Rangel again? http://bit.ly/324sBT #tcot #gop #rangel"
"586","RT @VFWHQ: National Healthcare Bill Betrays Veterans-VFW urges �no� vote on H.R. 4872...http://www.vfw.org"
"587","Speaker Pelosi would not allow a single GOP health bill to be voted on, or even debated... (@JudgeCarter live at http://ustre.am/4n0b)"
"588","The next vote is on a $290B debt limit increase, which is just temporary until they can hike it $2 Trillion next year."
"589","Hey @JudgeCarter We're about to vote, then I'll be live! (Texas in Washington: Congressman John Carter live � http://ustre.am/4n0b)"
"590","RT @darrellissa Oversight Dems slink out the backdoor, evading
Countrywide subpoena vote: http://bit.ly/4l87dE
#tcot"
"591","House votes along party lines to kill choice on student loans. http://tinyurl.com/nmtxpc"
"592","My release: House Republicans Vote for Earmarks Moratorium: http://bit.ly/9z9rHD #tcot #gop"
"593","The House voted unanimously today for expanded benefits to parents who lose children in military service http://bit.ly/dkzBnm"
"594","RT @Senate_GOPs: New Video: Americans, Congress Need 72 Hours to Read Health Care Bill Before Vote http://bit.ly/SABak #tcot"
"595","RT @PeterRoskam I just text-voted to cut $600million from the Federal Budget, WATCH: http://bit.ly/9UdAnn #YouCut #tcot #gop"
"596","RT @boblatta Is Prez displaying effective leadership in response to the #oilspill? Cast vote in latest #twtpoll http://ow.ly/1Zo9X #tcot"
"597","RT @michellemalkin The vote to table the Remove Rangel resolution: Yea - 243 Nay - 156 Present - 19 #tcot #gop #removerangel"
"598","#WWRD? They'd listen to the 990,000 #YouCut votes cast so far &amp; cut spending http://j.mp/avqqKx"
"599","Hey @JudgeCarter Thanks for your patience, vote's being held open (Texas in Washington: Congressman John Carter live � http://ustre.am/4n0b)"
"600","Vote to cut spending on #YouCut - Round 2. 5 Cuts posted-cast your vote NOW. http://ht.ly/1N3AO #tcot #gop #ocra #tpp #teaparty #debt #sgp"
"601","Rep Lynn Jenkins says Congress should have to vote to approve the cost before a bill can pass.  What do you think?"
"602","Saving our economy - what about a simple vote to restore pre-Obama federal spending levels as a first step?"
"603","Heading to vote on a few issues."
"604","Heading up to DC for another week of votes."
"605","Virginia's Democratic-controlled Senate voted to make it illegal to require individuals to bu... http://amplify.com/u/1p8e"
"606","@GOPWhip: Announced The First Winning #YouCut Proposal http://j.mp/b2Y3iq Over 81,000 of the 280,000 who voted chose this program"
"607","Today is the last day to vote on my """"Tax Cut Compromise"""" #poll. Your opinion is important. Cast your vote: http://bit.ly/ga765b"
"608","I will be talking about last night's vote on KTRH 740 with JP &amp; Lana at 9amCT."
"609","I voted YES to reauthorize the federal flood insurance program for 5 years"
"610","These are the times that try men�s souls.  I stand with you in our fight to uphold the US Constitution!  I will vote NO today!"
"611","My commitment is: to uphold my pledge to vote NO to any bill with a tax increase. #RSC"
"612","The people of this country voted to reclaim their voice in Washington, DC. http://bit.ly/dzenrc  #Election2010 #tcot"
"613","Do you think air travelers should participate in National Opt-Out Day this Wednesday? Vote on my Facebook poll: http://on.fb.me/99ICjG"
"614","Today, Congress will vote on the Help HAITI Act. Will tell the story of Ronel Parker- Haitian child adopted by a #TX02 family."
"615","The House will be voting today on NPR funding. Should Congress terminate NPR's funding? Vote on my Facebook poll : http://on.fb.me/99ICjG"
"616","Get out and vote. Early voting starts for primary races that will be decided in this runoff election."
"617","Backroom deals paid off. Senate bill passed 219-212.  As promised, I voted NO."
"618","Standing with the people of the 2nd District - about to cast my NO vote. Your vote for freedom."
"619","We are coming down to the wire on our fight against a government takeover of healthcare. I will vote NO!  http://ow.ly/1oEir"
"620","Tune in to KSEV 700 with Sam Malone TODAY 5pm CST to discuss calls for an up-or-down vote on healthcare bill http://ow.ly/1nxvo"
"621","Rep. Poe Calls for Up-or-Down Vote on Healthcare Bill http://ow.ly/1nw2R"
"622","We are a government of the people, by the people and for the people. Exercise your right to vote - vote today."
"623","RT @RobWittman: The House will vote today to put every man woman &amp; child in the US $6,000 more in debt: http://j.mp/bN9IYr When will it  ..."
"624","RT @USASpeakingOut: .@RepRonPaul on ASO: Audit the Fed http://ow.ly/25klV Agree? Disagree? Vote! #SpeakingOut #teaparty"
"625","A new poll is on the website - go vote! http://judybiggert.house.gov/"
"626","81,000 of 280k #YouCut voters opt to slash waste in a $2.5 BILLION welfare �emergency� fund. http://tinyurl.com/23st9bm"
"627","#YouCut winner would save $15 bil by selling excess federal property. Vote on this week�s cuts at http://republicanwhip.house.gov/youcut"
"628","Check out our new anti-spending tool, YouCut! You vote online for a spending cut &amp; we�ll force a floor vote on it. http://tinyurl.com/a2vwo5"
"629","Already 10,000+ votes on YouCut - A clear message to Washington that taxpayers want to see Congress cut the wasteful government spending."
"630","Vote @USASPEAKINGOUT for my idea to boost small business growth: http://bit.ly/clMG7e. Thanks!"
"631","Voted today in the Science&amp;Tech Cmte to improve equipment and training grants for fire departments working to keep our communities safe."
"632","Signed on to HRes 554 earlier today - bipartisan resolution requiring that all bills be online for 72 hours before we vote on them"
"633","#WWRD Increase transparency so Americans and Congress know what�s in a bill before it�s voted on."
"634","The closed rule limiting debate on the health bill passed.  All Republicans and 28 Dems voted no. #hcr #gop"
"635","Anti-spending is going viral. In just 24 hours, #YouCut received over 70,000 votes. Keep em coming #gop #gopwhip http://tinyurl.com/26omtzb"
"636","Sent IL Senate President a letter calling for vote before Quinn sells Thomson Prison for GITMO terror detainees. http://tinyurl.com/2g2gf94"
"637","Getting ready to speak on the House floor. Check out CSPAN. Final vote expected around 9:30 - 10."
"638","Take our online poll - is it OK for Dems to �deem� government health care passed without an up or down vote? http://judybiggert.house.gov"
"639","Sent a letter asking a state commission to vote NO today and reject plans to bring terrorist detainees from Guantanamo Bay to Illinois."
"640","Morning everyone - back in DC now for the week, we'll have some votes tonight."
"641","Judy talks abt Association Health Plans - allows small businesses to have options like big employers. Has voted for this six times in House"
"642","I did an interview with the Daily Herald earlier; now we're in the middle of a series of votes on the Transportation-HUD appropriations bill"
"643","Off to a hearing on regulatory reform shortly; another on TARP oversight later. Meetings, caucus briefings, votes rest of the time!"
"644","Then a financial services hearing. Votes this afternoon. Also: markup is opportunity to debate bill, offer amendments, try to make it better"
"645","Ed-Labor markup went til 6AM, then few hrs break, then voted on amendments. 1 of mine was rejected, 1 accepted, 1 withdrawn."
"646","Had a hearing and markup this morning, now votes. Will be speaking on the floor in 20 minutes or so, watch it on cspan. Then: busy afternoon"
"647","Voted against the agriculture appropriations bill a little while ago. Now: meetings"
"648","Financial services hearing this AM on """"TARP for Main St"""" bil, will tell more about it later. Currently lots of votes on approps amendments"
"649","Sorry to say cap and trade just passed the House 219-212. I voted no on it"
"650","Busy day ahead - lots of votes, meetings &amp; hearings. Looking forward to it!"
