"","x"
"254","News: Rep. Luj�n Encourages Businesses to Use Tax Credit to Hire Returning Veterans http://bit.ly/7Yvl9"
"255","Berkley Votes to Extend Unemployment Benefits, Tax Savings | http://ping.fm/Cnt1C"
"256","BERKLEY VOTES TO PRESERVE KEY TAX CUTS FOR NEVADANS | http://ping.fm/Y0bm3"
"257","I uploaded a YouTube video -- Rep. Berkley Urges Passage of Tax Extenders Package 6.24.10 http://youtu.be/ypC-t9qaLxY?a"
"258","BERKLEY VOTES TO EXTEND TAX SAVINGS FOR NEVADA FAMILIES AS PART OF NEW JOBS BILL - http://bit.ly/aZkgPc"
"259","TAX CUTS FOR NEVADANS INCLUDED IN NEW HOUSE JOB CREATION PACKAGE - http://bit.ly/bwewoq"
"260","BERKLEY BACKS NEW JOB CREATION, TAX RELIEF PACKAGE -  http://bit.ly/aXKScX"
"261","RT @cnnbrk: #Obama to hold 2:20 p.m. ET news conference after #tax deal announcement. http://on.cnn.com/hLVlqZ"
"262","I voted NO on the Democrats' misguided tax increase on American small businesses."
"263","Watch the vote on the Democrats' tax bill live on C-SPAN.  The vote is expected in the next 30 minutes. http://fb.me/L1sK8koT"
"264","RT @johnboehner: GOP argues that Dems' financial bailouts bill would """"perpetuate taxpayer bailouts of big banks"""" http://is.gd/btZAV (via ..."
"265","RT @WMRepublicans $670 billion in tax increases since 2009 http://tinyurl.com/y3959jy #TCOT #GOP #tax"
"266","RT @GOPLeader Section 413: A New 8% Payroll Tax on Employers and Employees http://amplify.com/u/sdm"
"267","RT @GOPLeader: As Americans Ask �Where Are the Jobs?� Obama Advisor Pushes for Even More Tax Hikes http://ow.ly/1vEuB"
"268","GOP Leaders to President Obama: Let�s Work Together to Stop the Tax Hikes, Cut Spending &amp; Help Create Jobs... http://fb.me/OBTFs4SH"
"269","RT @GOPLeader: The letter 130 House Republicans sent to @BarackObama urging him to stop taxpayer funding of #ACORN http://tinyurl.com/lx4l3u"
"270","RT @RepMikeRogersAL: RT @GOPLeader: Buyer�s Remorse, Already? Dems Fret Over Job-Killing #hcr Tax Hikes, Regulations http://ow.ly/1qMVS  ..."
"271","RT @RepMikePence: Tax Relief, Not More Taxes Is What Will Take The Pain Out Of Tax Day http://ow.ly/1zgD1"
"272","RT @GOPLeader: John Zogby: Americans 'want to cut the deficit by reducing federal spending, not higher taxes' http://bit.ly/cK05xK #pledge"
"273","RT @GOPLeader: RT @JudgeCarter: Check out my Tax Day blog: 'The Tax Man Cometh. For Most Of Us.' http://bit.ly/bEHJIM #tcot #gop #taxday"
"274","RT @johnboehner Bloomberg reports on House GOP fighting to return TARP money to taxpayers http://is.gd/5fXgL"
"275","Check out #YouCut for this week's ideas on saving YOUR taxpayer dollars http://republicanwhip.house.gov/YouCut/ #gop #tcot @GOPWhip @sgp"
"276","For anyone looking to see how much traction voting to maintain the current tax rates has gained, read this article. http://fb.me/xBvuX8my"
"277","One way to speed the national energy tax through Congress and onto consumers - hire a speed reader http://tinyurl.com/qka54n #TCOT #redstate"
"278","If you hear in the media that there is simply not enough time before Oct. 1 to vote on taxes, remember this: we... http://fb.me/HCdbmBPm"
"279","just posted his floor speech on his home owner tax credit bill to his blog.  Check it out at www.billsblogpa09.blogspot.com!"
"280","Cap-and-Trade is a job killer http://tinyurl.com/o2g9qb and http://tinyurl.com/p32gxq @goppolicy #TCOT #Right #TEA #tax"
"281","From the WSJ - """"Tax increases could kill our economy"""" must read - http://tinyurl.com/oykelw"
"282","On this date in 1773, the Boston Tea Party took place.  Today, the House is scheduled to vote on taxes.  History repeats itself. #teaparty"
"283","Tax Day: As bad as it is this year, it's bound to be far worse in the future. Read http://ow.ly/1yOLm #gop #tcot... http://bit.ly/bbSCoq"
"284","RT @RasmussenPoll 72% say tax hike on those who earn less than 250k annually is likely... http://tinyurl.com/RR0677 @GOPconference"
"285","Democrats in their own words on Cap and Trade being nothing more than a national energy tax http://tinyurl.com/cda4qq"
"286","RT @gopconference: Pence Says No More U.S. Taxpayer Dollars for European Bailouts http://bit.ly/a7MTwW"
"287","It's Tax Day - What do you think about taxes in America? http://bit.ly/cwoEZu"
"288","RT @congressmanGT Cap and Trade is a Jobs Killer: http://tinyurl.com/c5jumf #TCOT #tax #energy @pawatercooler"
"289","The taxman cometh http://tinyurl.com/ya93ea8 #tcot #hc"
"290","The House is considering the Democrats' national energy tax.  I oppose the cap and tax bill."
"291","RT @boblatta: Here They Come Again....Back On Attack with Cap &amp;amp; Tax #tcot  http://amplify.com/u/3ifg"
"292","RT @DailyCaller: Liberals revolt on tax cut talks: """"It's like a tangled web of disaster - http://ht.ly/3js5s"
"293","Raise taxes internationally in a recession? http://amplify.com/u/yq9"
"294","Today, the House is expected to take up the tax package that cleared the Senate yesterday.  Check back for more as the situation develops."
"295","Expecting a test vote in the Sentate today on the tax package.  Time is running out for Congress to act before... http://fb.me/Dh0bs7Xc"
"296","RT @RepMikePence: RT @gopconference: Democrats Have Increased Taxes by $670 Billion and Counting� http://bit.ly/bigT4w"
"297","No one at any firm that got TARP money should get a bonus, much less one from the taxpayers!  What ever happened to fiscal responsibility?"
"298","CNN is reporting the House Dems will oppose bringing the President's tax deal to the floor for a vote. #tcot @gopconference #sgp #taxes"
"299","Waiting to see what House Democrats will do about taxes.  Time is running out and the American people are facing a... http://fb.me/Q7wsI3bc"
"300","Interested to see what the President's 2:00 press conference on taxes will bring.  Stay tuned for comment."
"301","What do you think about the framework announced yesterday by President Obama on taxes and unemmployment insurance?"
"302","Jobs Report Yet Another Reason for Congress to Act on Taxes http://tinyurl.com/2bn8rpj #GOP #taxes @gopconference #TEA #SGP"
"303","The Democrats are getting ready to debate their tax plan in the House.  Watch live: http://fb.me/KhXZxwgU"
"304","We expect a vote on the tax code today in the House - stay tuned for more information as it becomes available."
"305","Lower taxes do far more to create economic growth than government spending. http://fb.me/PzdVebx9"
"306","There are signs that there will be action on maintaining the current tax system into next year before the end of... http://fb.me/Jk0HG89B"
"307","Tomorrow, the House GOP will bring a YouCut vote to the floor that, if passed, will terminate taxpayer funding for NPR."
"308","The American people have voted on close to $100 billion in taxpayer savings because of #YouCut.  Keep the pressure... http://fb.me/BczAVCli"
"309","Via the GOPWhip   Congress has voted on over $100 billion in taxpayer savings because of #YouCut. We must keep... http://fb.me/yeFxBOoU"
"310","RT @RepMikePence: No American should face a tax increase in January, not one  http://bit.ly/aoeRGf   #tcot"
"311","US Debt clock shows national debt over $13 trillion.  Debt per tax payer at $117,000 and debt as 90 percent of GDP.... http://bit.ly/dk1fiU"
"312","From the Daily Caller blog - poll confirms American people don't want a VAT tax. http://bit.ly/arp0Qa"
"313","RT @RepMikePence @USAToday: """"When 47% don't pay income tax, it's not healthy for USA"""" #tcot #TaxDay http://amplify.com/u/4o3i #goptech #TCOT"
"314","@WSJopinion Too Big To Fail - Financial Reform Bill inviting more #bailouts with #taxpayer money? #tcot #goptech  http://amplify.com/u/4oed"
"315","On Tax Day - You Pay More http://tinyurl.com/y4to7ew #GOP #taxday @gopleader @Gopleader #tcot http://bit.ly/bNqc8Y"
"316","From the Ways and Means Committee: Democrats have increased taxes by $670 billion since January 2009.  Full details... http://bit.ly/aGvM42"
"317","Drudge has posted the #healthcare tax and medicare cut timeline... http://bit.ly/aAtk4U"
"318","Democrats� health care bill has 12 different taxes that break Obama�s pledge to not raise taxes on families making less than $250k a year."
"319","Dem #healthbill=$52B in new taxes on employers who already cannot afford to give employees #healthcare:... http://bit.ly/9R3Ryt"
"320","Here's a run down of tax increases in the #healthcare bills before Congress http://bit.ly/dj5aZL"
"321","RT @JimGerlach Stupak amendment to ban taxpayer $ for abortions in public option passed. 176 R's and 64 D's supported it."
"322","Senate Democrats unveiled new and dangerous cap and trade (national  energy tax) bill @gopconference #TCOT http://tinyurl.com/yauwa67"
"323","House just voted to de-fund ACORN - this is a victory for taxpayers everywhere."
"324","WSJ finds the target with Cap and Tax Fiction http://tinyurl.com/kssu9j.  Say no to the national energy tax.  #TCOT @GOPConference #SGP #RS"
"325","Must watch video - what exactly is in the national energy tax? http://tinyurl.com/qv3gft #TCOT #right #pawatercooler"
"326","Reason Magazine on """"Cap and Trade Delusions"""" pass it along http://tinyurl.com/pfgh78 @goppolicy #TCOT #TEA #Tax @ewerickson"
"327","Great video here on the differences between the Republican energy plan and the Democrats' national energy tax http://tinyurl.com/da5efa"
"328","Just did interview with Fox Business about the budget and the GOP Alternative that will cut taxes, reduce spending and save jobs."
"329","Democrats' budget contains national energy tax.  Will cost your family $3,100 a year in taxes to drive your car, flip a light switch!"
"330","Today the House will debate the Democrats' budget - a budget that taxes, spends and borrows too much!"
"331","@taxcredit Thanks for following.  Given your interests, take a look at my homeowner tax credit bill http://tinyurl.com/aaudb8"
"332","RT: Thanks to PA Water Cooler for mentioning my homeowner tax credit bill.  http://pawatercooler.com/?p=11681"
"333","home tax credit bill picked up by Penn. Ave. blog:http://blogs.mcall.com/penn_ave// 2009/03a-tax-credit-for-paying-mortgage-on-time.html"
"334","Working to get cosponsors on my homeowner tax credit bill, H.R.1317. http://tinyurl.com/acj8y2/temp/~c111buCwM4::"
"335","just spoke on the House floor on his legislation to give responsible homeowners a $5,000 tax credit.  More info to come."
"336","RT @gopconference: Pence: American Taxpayers Should Not Be Responsible for Bailing Out Europe (VIDEO) http://bit.ly/9bKs2W"
"337","RT @RepMikePence: Watch this morning's discussion about the growing deficit and tax policy on Fox and Friends - http://bit.ly/aTA1yH  #tcot"
"338","RT @RepDaveCamp: ICYMI: On @MorningEdition re: spending cuts, need for tax code reform- It's 10x's size of Bible w none of the good news ..."
"339","RT @GOPWhip: Today, the President will sign a Dem #healthcare bill that raises taxes, cuts benefits for srs &amp; comes b/w doctors &amp; their  ..."
"340","RT @GOPWhip: House Republicans remain committed to stopping President Obama &amp; Speaker Pelosi from raising taxes on all Americans #tcot"
"341","RT @RepFleming: see first-hand how your taxes will automatically increase over the next few years if Congress does nothing -- http://tin ..."
"342","RT @WaysMeansCmte: Our hearing on Energy Tax Incentives Driving the Green Job Economy has begun - http://bit.ly/wU75q"
"343","Today our office reminds residents to take advantage of the homebuyer tax credit through April. READ more here: http://bit.ly/6EEWQq"
"344","Details and comments on the tax vote http://go.usa.gov/1uv"
"345","RT @HealthReformNow New guidance from IRS for small biz to determine if &amp; how much of new tax credit from #hcr law http://go.usa.gov/3lr"
"346","What does the tax deal mean to you? @usatoday fills you in: http://usat.ly/hDdhtj"
"347","More this afternoon on how tax policy can help create #jobs at 2pm W&amp;M hearing w/ OMB Director Peter Orszag. WATCH LIVE http://bit.ly/bEImRM"
"348","Last year 1.5M #NY taxpayers received Earned Income Tax Credit benefit.  Find out if you are eligible http://www.eitc.irs.gov/central/main/"
"349","Let�s keep the facts straight @factcheckdotorg dispels chain email myth on #hcr law &amp; tax increases http://bit.ly/c2yRZB"
"350","RT @WaysMeansCmte: House Votes to Extend Deadline for Homebuyer�s Tax Credit - http://go.usa.gov/OOG"
"351","After working through legislation all day, our committee (@WaysMeansCmte) just passed small business tax relief &amp; job creation bill"
"352","RT @WaysMeansCmte: Our Markup of: H.R. 4849, Small Business and Infrastructure Jobs Tax Act of 2010 has begun - http://bit.ly/wU75q"
"353","RT @WaysMeansCmte: Markup for the Small Business and Infrastructure Jobs Tax Act scheduled for Wednesday at 10 AM #jobs"
"354","RT @uscensusbureau: #2010Census forms arrive in 120 mil mailboxes across nation. Responding by mail can save taxpayers hundreds of millions."
"355","Erie County confirms Recovery Act protected services, jobs and taxpayers in region. http://bit.ly/9j0HAw"
"356","W&amp;M hearing today at 10am with Treasury Sec. Geithner on how tax policy can create jobs. Watch live here: http://bit.ly/bEImRM"
"357","Want to help with #Haiti relief effort? House just passed bill allowing taxpayers to claim charitable contributions on 2009 tax return"
"358","@USDOL approved #WNY GM Powertrain employee inclusion in program w/ #job training, tax credit for #healthcare costs http://bit.ly/91JQjw"
"359","Spoke at New Markets Tax Credit Coalition Conference in DC this morning.  For more on NMTC: http://bit.ly/4xffFC"
"360","RT @WaysMeansCmte: Our hearing on Foreign Bank Account Reporting and Tax Compliance has started. WATCH LIVE http://bit.ly/wU75q"
"361","RT @WaysMeansCmte: Join us live at 10 am ET for our hearing on Administration of the First-Time Homebuyer Tax Credit http://bit.ly/Oct22hrng"
"362","RT @WaysMeansCmte: The W&amp;M Oversight Subcmte will be holding a hearing on the First-Time Homebuyer Tax Credit--Thurs. Oct 22, at 10am ET"
"363","Buffalo Business Leader Howard Zemsky speaking now to Ways &amp; Means Committee on revitalizing distressed cities through the tax code"
"364","I support President Obama's tax cut proposal:
http://bit.ly/fWrpWL"
"365","The Blue Dogs introduced new tax oversight legislation today:
http://cardoza.house.gov/index.cfm?sectionid=87&amp;sectiontree=6,87&amp;itemid=432"
"366","As April 15 approaches ... could you save money on your taxes thanks to the Recovery Act? Visit here to find out: http://bit.ly/av84Lk"
"367","Sustainability isn't just about the air we breathe or the water we drink. It's about saving money for families, businesses and taxpayers."
"368","Proud my bipartisan bill saving taxpayer $ and energy was signed into law today by @BarackObama @WhiteHouse. Chk it out http://bit.ly/gQL0eT"
"369","Off to do couple of press interviews on health insurance reform and historic home tax credit before more meetings. Tune into KTRS at 11: ..."
"370","After health insurance reforms are law more steps like tax relief for small biz &amp; infrastructure investments are being taken to create jobs."
"371","Effort to stop wasting taxpayer subsidies on banks &amp; instead invest directly to students/families working to pay for school has become law."
"372","Glad I could tell Affton seniors we shut down some of those tax breaks for shipping jobs overseas - was long overdue."
"373","Just voted to end era of taxpayer-funded bailouts, setting up rules to ensure Big Banks can no longer gamble with our futures. #WSR"
"374","Today I'll be joined by doctors to outline immediate health insurance reforms being implemented now including tax credits for small biz."
"375","Continued senior center tour in Affton today - q's about social security, tax cuts for jobs being sent overseas."
"376","$250 tax-free checks beginning to be sent today to seniors who fall under Rx 'donut hole' is just the first step in helping seniors."
"377","Thanks @PRCNO @PreservationOH @ElizBRead for your support of HR 3670, which would provide tax credits to historic homeowners &amp; create jobs."
"378","My historic homeowner�s tax credit bill has been endorsed by AIA, Preservation Action, National Trust for Historic Preservation and NCSHPO."
"379","Reminding people on Tax Day that new tax relief aimed at working Americans is now in effect:  http://tinyurl.com/cngzvh"
"380","Back to DC.hope 2 pass some bills held up n senate and support O n effort to pass middle class tax break and small biz job creating bills"
"381","Recovery Act cut taxes for 95 percent of Americans. http://nyti.ms/aZhkKr"
"382","I oppose today�s Senate #tax proposal bc it adds billions to the deficit &amp; gives bonus tax cuts to wealthiest Americans.�"
"383","Proud to vote for middle-class tax cuts w/o tax breaks for the rich. $1,000 pr yr in savings for 97% of CO-1.  Now Senate�s turn."
"384","500,000 Coloradoans are eligible for tax credits in 2014 thanks to health reform. See report here: http://bit.ly/bwxrl8 #HCR"
"385","House passes Wall St reform that reins in big banks and ends predatory lending and taxpayer bailouts: http://bit.ly/dnJI9g #WallStReform"
"386","Govt must b more responsible + effecient with taxpayer $ - this bill helps change how Washington works: http://bit.ly/9bJynA"
"387","RT @markknoller: WH says Pres. Obama this morning signed the bill giving homebuyers an extra three months to file for the federal tax cr ..."
"388","Check out my speech on a bill I cosponsored to extend the deadline for the 1st-time homebuyer tax credit: http://bit.ly/ayIwil"
"389","BP CEO testifing today - $20b BP fund for spill a move in right direction - BP not taxpayers should pay #holdBPaccountable"
"390","I gave this one-minute speech today on the tax cut bill: http://www.youtube.com/watch?v=hI77d4imDPc&amp;feature=player_embedded"
"391","I proudly voted for the bill making the middle-class tax cuts permanent. It's an important victory in our fight for working families."
"392","Read here for my comment on the tax cut question  http://www.politico.com/news/stories/0910/42695.html"
"393","I've introduced the 21st Century Investment Act to increase the R&amp;D tax credit. http://donnaedwards.house.gov/"
"394","Today I voted for the Small Business Jobs Tax Relief Act, which expands much needed lending to small businesses."
"395","#ARRA provides $10 billion in tax incentives for businesses to create jobs. Majority Leader: http://bit.ly/arrataxcuts  #p2 #ca10"
"396","The Republican Tax Plan: Tax Cuts for the Rich, $83,347 per year. #Democrats have a better idea. #p2"
"397","Under Obama's plan, everyone gets a tax cut. For the wealthiest two percent, the tax cut for income over $250k will expire"
"398","I support the Middle Class Tax Cut, which benefits every American, up to $250,000 of income #p2"
"399","Rep. Steve Kagen: Tax levels in 2009 at lowest levels since 1950. #p2 #taxes #democrats #congress #cspan"
"400","Insurance costs for small businesses have increased 129% since 2000. #hcr provides $40b in tax credits for small biz #healthcare #p2 #ca10"
"401","The Obama Tax Cuts are there for 97% of small businesses. 3% will see a small increase, biz like Bechtel &amp; New York Times"
"402","Says @RepGaramendi Middle Class Tax Cuts bill provides capital gains tax cut for middle class"
"403","Exploding the myth that extending tax cuts for income above 250k hurts small businesses. Washington Post: http://wapo.st/9fc5Fb #p2"
"404","#Democrats believe millionaires and billionaires should pay the same taxes they paid under Clinton. Remember those #jobs?"
"405","Bush/Republican Tax Cuts are the largest contributor to our deficit. Chart from CBPP at bottom of page http://bit.ly/9Dfoy7 #p2"
"406","RT @SpeakerPelosi: House passed Small Business Jobs Act 237-187 to create 500,000 jobs, $12 billion in tax cuts, and unleash billions in ..."
"407","Says #RepSheaPorter GOP holding unemployment insurance hostage to bonus tax cut to millionaires #p2"
"408","At 9 AM PST/ Noon EST, speaking on @foxbusiness about the #tax deal #p2"
"409","The alternative to Bush tax cuts for wealthiest: $30,000-a-year #JOBS for 3 million Americans. Our work is about choices"
"410","Says @paultonko Recovery Act was the biggest tax cut of all time."
"411","Staff: At 1:20 PST/ 4:20 EST, Congressman will be on @foxnews to talk about #taxes &amp; http://bit.ly/RetirementSecurity #p2"
"412","High-Income ppl benefit significantly from middle-class tax cut extension. Center on Budget &amp; Policy Priorities http://bit.ly/aFTgvN"
"413","Republicans never paid for Meidcare Part D, two wars, or tax cuts for wealthy. There's much of deficit. #ca10 #p2 #hcr #healthcare"
"414","Voted for American Jobs, Closing Tax Loopholes, &amp; Preventing Outsourcing Act to continue economic recovery http://bit.ly/usjobcjg #p2 #ca10"
"415","STAFF: Garamendi appear on CSPAN now talking about tax cut compromise. Streaming @ http://cspan.org #p2 #ca10 #taxcuts"
"416","Congressman Garamendi�s 4 bills to #makeitinamerica http://bit.ly/9WIncG #greenjobs #transportation #tax #p2"
"417","At 7:10 PST/ 10:10 EST appearing on #Foxnews w/ Greta Van Susteren to discuss the #tax bill http://fxn.ws/GVSInterview #p2"
"418","Withholding tax provision undermines solvency of #socialsecurity &amp; threatens retirement security for #seniors http://bit.ly/CJGPolicy"
"419","RT @SpeakerPelosi: $4 TRILLION: Cost of GOP economic plan unveiled today that includes tax cuts for millionaires &amp; billionaires #realGOP ..."
"420","Despite GOP obstruction, Democrats passed bill to give #smallbusinesses tax incentives &amp; access to capital. http://bit.ly/dDt2D1 #p2"
"421","Today at 1:20 PST/ 4:20 EST, will be on @foxnews 'Your World' to talk about #taxes &amp; #socialsecurity #p2 http://fxn.ws/YWssa"
"422","Video @RepLloydDoggett Tax bill undermines a guiding Democratic principle: Dignity for #seniors http://bit.ly/Dems4Seniors #p2"
"423","Withholding tax provision excludes 5.7m teachers &amp; other public workers. Make Work Pay tax credit is better: http://bit.ly/CJGPolicy"
"424","[Video] Public policy is about choices &amp; there were better choices than this #tax bill http://bit.ly/FDRcjg #p2 #FDR"
"425","1 PM PST/4 PM EST appearing on @DylanRatigan on @msnbc to discuss tax cut compromise. Archived video: http://on.msnbc.com/DRCJG"
"426","Staff: Rep. interviewed on KCBS at 10:20 AM PST/ 1:20 PM EST about #taxes. Listen live: http://bit.ly/TaxesCJG #p2"
"427","[#FoxNews Video] Let's invest in #education, not a bonus tax cut for millionaires http://bit.ly/EducatedWorkforce #p2"
"428","GOP holding unemployment insurance for 2 million unemployed for a bonus tax cut for the richest 2% #p2"
"429","Staff: Live-tweeting Congressman's appearance on #FoxNews, which begins any minute now... talk about #taxcuts #p2"
"430","I will be appearing live on Your World with Neil #Cavuto on #FoxNews today at 4pmEST/1pmPST talking about #taxcuts #p2"
"431","#FDR said the test of Americas progress is ... that those who have little should have enough. #taxcuts should focus on them"
"432","What if we invested $140 billion tax cuts for billionaires to clean technology? Means #manufacturing in buses, energy #p2"
"433","Says @paultonko we need to craft a middle class tax cut with laser like focus. Middle Class Tax Cut Bill did this job."
"434","Says #RepSheaPorter: President Reagan's head of OMB says that tax cuts for the wealthiest are unaffordable."
"435","Says @RepGaramendi Middle Class Tax Cuts Bill gives a tax cut to every American up to $250,000 #p2"
"436","Says @RepGaramendi Middle Class Tax Cut bill provides marriage tax deduction"
"437","Says @RepGaramendi Middle Class tax cuts bill helps #students with student loan deduction"
"438","Says @RepGaramendi Middle Class Tax Cut Bill passed takes care of children with $1000 tax credit"
"439","Says @RepJimMcDermott Republicans who call for a bonus tax cut for millionaires at $70 b/year also don't want to raise the debt limit"
"440","Says @paultonko we must carefully design a package of tax cuts that is fiscally responsible &amp; effectively stimulates the economy"
"441","Staff: Congressman interviewed in 3 minutes about tax cut compromise on KGO Radio. Listen live: http://bit.ly/KGOCJG #p2"
"442","STAFF: Garamendi on #CSPAN soon, talk about Obama tax cuts &amp; need to bring back manufacturing jobs #p2 http://www.cspan.org"
"443","Say Rep @paultonko #Democrats passed largest middle class #taxcut in history. Democrats stand with working families. #p2"
"444","Hermes """"Birkin"""" handbag: $64,800. #Republican tax plan let's richest Americans buy one a year with $20k to spare #p2"
"445","#Republican plan for tax cuts for wealthy beyond $250,000 of their income adds $700 billion to #deficit. Let's get real."
"446","Picture worth 1000 words. Graphic comparing Bush &amp; Obama tax plans: http://www.speaker.gov/blog/?p=2453 #p2"
"447","#Democrats believe every #taxpayer should receive a #tax break on the first $250,000 everyone makes. #p2 #ca10"
"448","How did we get our deficit? Most prominently 2 unfunded wars &amp; tax cuts for wealthiest 2%. Let's save #trillion +, end both"
"449","#Deficit is important. To address it, create jobs &amp; grow the economy! When unemployed become taxpayers, deficit reduced"
"450","We send our tax money overseas for buses, rail cars, solar panels. No more: http://bit.ly/9WIncG #greenjobs #transportation #p2"
"451","Staff: Congressman speaks soon on CSPAN on #makeitinamerica &amp; Obama Tax Cuts. Watch: http://cs.pn/b2SFBL. Staff live tweeting #p2"
"452","Democrats voted to close tax loopholes that encourage the offshoring of jobs http://bit.ly/aoJiAi #p2"
"453","Exploding the myth that extending tax cuts for income above 250k hurts small businesses. Washington Post: http://wapo.st/9fc5Fb #p2"
"454","Compare tax plans of Democrats &amp; Republicans: http://www.speaker.gov/blog/?p=2453. #p2"
"455","Extending Bush Tax cuts boost economy by only 30 cents for every $1, infrastructure improvements boost it by $1.57 http://wapo.st/c0962H"
"456","Extending Bush Tax Cuts for wealthiest adds $700 billion to the deficit http://bit.ly/a76TlQ"
"457","Bang for Your Buck: What�s $1 of taxes or gov investment worth according to McCain�s Advisor? Wash Post http://wapo.st/c0962H"
"458","My bill HR 6126 would allow businesses to write-off the cost of new equipment from their taxes, so businesses can grow #p2"
"459","Tax Cuts for wealthy spur growth? Bush Administration presided over worst job growth since WW2 http://www.speaker.gov/blog/?p=2454 #p2"
"460","Says @TimRyan Bush Tax cuts for wealthiest ended in the Great Recession #p2"
"461","Says @TimRyan Republicans say they will return to Bush policy for taxes, energy policy #p2"
"462","Recovery Act reduced taxes by $100 billion in 2009 &amp; more than $200 billion in 2010. Largest middle class tax cut in history"
"463","@whitehouse signs bills to support US manufacturing, save 310k jobs &amp; close tax loopholes that encourage offshoring http://bit.ly/UScjg #p2"
"464","Heading back to DC to close tax loopholes that encourage offshoring of US jobs. Similar to my bill. http://bit.ly/USMade #ca10 #p2"
"465","Rep. @LorettaSanchez: In the Recovery Act, around 1/3 went to smart targeted tax cuts. There is now a 7.2% jump in SoCal home sales #p2"
"466","98% of Americans received a reduction in their taxes because of #Recovery Act. Up to 2.8 million jobs exist because of #ARRA. #p2 #ca10"
"467","Tax Wall Street bonuses and send it to Main Street in small business loans. http://www.cspan.org #ca10 #p2 #wallstreet"
"468","After Wall Street's game of musical chairs, it's the taxpayers that are left without a chair. #ca10 #p2 #wallstreet http://www.cspan.org"
"469","In 2009, total lending by US banks fell 7.4%, the steepest drop since 1942, even after getting billions from American taxpayers #ca10 #p2"
"470","Reminding all taxpayers to take advantage of new tax credits. Learn more: http://bit.ly/arracredits #arra #ca10 #p2"
"471","#ARRA provides up to $2,500 in tax credits to help an additional 4 million students attend college #edu #highered #ca10 #p2"
"472","#ARRA cuts taxes for the families of more than 16 million children. Majority Leader: http://bit.ly/arrataxcuts #ca10 #p2"
"473","Recovery Act (ARRA) offers tax incentives for students, businesses &amp; families.  Majority Leader: http://bit.ly/arrataxcuts #ca10 #p2 #arra"
"474","Recovery Act provided $288 billion in tax relief to Americans. From Majority Leader: http://bit.ly/arrataxcuts #ca10 #p2 #arra #tax"
"475","Tax refunds are up 10% this year. From Majority Leader: http://bit.ly/arrataxcuts  #ca10 #arra #p2 #tax"
"476","Spoke last night on tax relief for the middle class. Watch first bunch of videos here: http://bit.ly/arrataxcut #p2 #ca10 #arra"
"477","From staff: Congressman Garamendi on CSPAN NOW talking about tax relief. http://www.cspan.org #ca10 #p2 #taxday #april15 #taxes #tax"
"478","Any minute now... watch my discussion on middle Class tax relief on CSPAN. #ARRA reduced fed taxes this year by $222 bill! #ca10 #p2"
"479","GOP wants to repeal bill? End discount on generic drugs? End 35-50% tax credit for small biz? #ca10 #p2 #hc #healthcare #hcr."
"480","Says @TimRyan Families of 4 making $50000 yr receives significant tax cut: folks on other side want to repeal #ca10 #p2 #hcr #healthcare #hc"
"481","Rep @TimRyan: """"This is a pro-business bill."""" Most significant tax cut for middle class in recent memory. #ca10 #p2 #hcr #healthcare"
"482","Says Rep @TimRyan: Emergency room visits for preventative care costs a lot of money. #hcr saves taxpayers money. #ca10 #p2 #healthcare"
"483","To collect Earned Income Tax Credit payment constituents can call Children's Network at 707 421 7229. For United Way call 211 #tax #p2 #ca10"
"484","California low-income workers lose $1 billion annually by not filing for Earned Income Tax Credit. http://bit.ly/dxtfrW #p2 #ca10"
"485","TPM: GOP Alternative Budget """"Balloons Deficits While Taxing Middle Class, Slashing Entitlements"""" http://bit.ly/xingss #ca10 #p2 #economy"
"486","Joined 10 House colleagues today in support of bill to tax excessive Wall Street bonuses to boost funding for small businesses. #p2 #ca10"
"487","RT @cspan: Senator Bernie Sanders (I-VT) began what he calls a �Tax Cut #Filibuster� at 10:25am ET � LIVE on C-SPAN2 http://cs.pn/CSPAN2"
"488","RT @HouseDemocrats: 8 tax cuts Congress passed over last 18 months to support small businesses http://bit.ly/doJ9L0 (via @RepJohnLarson)"
"489","RT @HouseDemocrats: We closed tax loopholes b/c tax cuts should go to working Americans, not to corps. who ship jobs overseas #MadeInAmerica"
"490","Talked Double Dares and Who Got Screwed in Tax Cut Deal on CNN http://alturl.com/r62ga"
"491","slammed the irresponsible tax-cut compromise on MSNBC http://alturl.com/g9tbm"
"492","Wall Street pays taxes that pave Main Street. It�s not always a choice between one or the other.  http://tinyurl.com/23zttfk"
"493","Rep. Green Lauds Tax Cuts and Access to Capital for Small Business Job Creation http://fb.me/EOlztr1t"
"494","Yesterday, I chaired the portions of a Judiciary Committee hearing on foreclosures. Today, we vote on tax cuts for... http://fb.me/BjJ0Ril7"
"495","Last night I voted for President Obama's proposal to extend tax cuts and unemployment benefits.  I oppose the... http://fb.me/y8uv3upY"
"496","The Times reports on my bill, the Mobile Workforce State Income Tax Fairness and Simplification Act, which would... http://fb.me/uVkZGG7e"
"497","Told ABC News Topline about effort to extend tax cuts during this bad... http://fb.me/H8aTJy16"
"498","Just voted to extend the first-time homebuyer's tax credit until 10-1.  Gives $8k tax break, strengthens housing market."
"499","CBO report out today says federal recovery package saved between 600k and 1.6M jobs, including those indirectly created via the tax cuts."
"500","Will vote for bipartisan tax cut extension bill. Keeps taxes from going up, helps Utah families budget and plan, supports small business."
