"","x"
"257","RT GOPWhip Video: Here It Is: Our Bill http://bit.ly/WABnf #tcot #obamacare #healthcare #handsoff #gop #conservative"
"258","RT @jaketapper: More than 50% of Americans say theyre worse off now than 2 years ago when Obama took office, per Bloomberg poll &amp;gt; htt ..."
"259","The Stimulus - One Year Later: An $862 Billion Timeline http://j.mp/bovSJc #tcot #tlot #ocra #gop #p2 #obama #stimulus #congress #politics"
"260","RT @politico: Poll: Obama lacks oil spill plan. http://politi.co/ccIAmC"
"261","RT @GOPWhip Find out which #YouCut item was just announced as this week's winner: http://j.mp/bsqrlb #tcot #ocra #sgp #gop #obama #congress"
"262","Federal report shows Obamacare will increase #healthcare costs #techgop #tcot #gop http://amplify.com/u/53a0"
"263","Question of the morning: Will the state's lawsuits against Obamacare be fast tracked to the Supreme Court?"
"264","Obama Campaigned Against Spending Freeze http://amplify.com/u/1k3q"
"265","Interesting read from the LA Times  - Obamacare won't  end premium increases. http://bit.ly/d21Bbd"
"266","RT @BDayspring Poll: #Obama / Dems $timulus didn't help http://ht.ly/1EEay #gop #tcot #teaparty #tpp #sgp #ocra #p2"
"267","Flashback: Obama Promises Public 5 Days To View Bills Before He Signs Them http://amplify.com/u/3i9f"
"268","RT @gopconference: RT @HouseCommerce 53-page ObamaCare timeline released by @RepJoeBarton. http://tinyurl.com/25wy94b #tcot #healthcare  ..."
"269","Another good read @reppaulryan An alternative to Obamacare http://tinyurl.com/qocu3p #TCOT #right #pawatercooler #redstate #redcounty"
"270","RT @HouseCommerce: ObamaCare halts the construction of 60 new physician-owned hospitals. http://bit.ly/aoCV2c #tcot #hcr"
"271","WSJ editorial - """"Obamacare at ramming speed"""" http://tinyurl.com/yfcvvk7 #hcr #tcot #gop @gopconference"
"272","Encouraged by the Federal Court decision today striking the individual mandate  in #Obamacare as unconstitutional."
"273","What do you think about the framework announced yesterday by President Obama on taxes and unemmployment insurance?"
"274","The Obama Administration is announcing that they will lift the ban on offshore drilling put in place after the Deep Water Horizon accident."
"275","Obama promises a brighter day. (Details to come.) #tcot #gop @naturalresourcesGOP @DarrellIssa http://amplify.com/u/6yrq"
"276","@America Speaking Out BREAKING: House GOP to Force Vote on Repeal of Individual Mandate, Heart of Obamacare http://bit.ly/9LdlKu"
"277","Obama medicare mailer short on facts, long on rhetoric http://tinyurl.com/25oh3ba #tcot #hcr #gop #sgp"
"278","Spain has been downgraded due to its debt.  Remember that Spain's """"green jobs"""" program is used by President Obama... http://bit.ly/cT95Kt"
"279","Democrats� health care bill has 12 different taxes that break Obama�s pledge to not raise taxes on families making less than $250k a year."
"280","@WSJ Why Obama Can�t Move the Health-Care Numbers #tcot http://amplify.com/u/2r7b"
"281","RT @JackKingston via @GOPLeader: 10 Things Every American Should Know About President Obama�s Budget: http://bit.ly/b5dDw7 #tcot #budget"
"282","President Obama on Detainees - Then and Now: http://tinyurl.com/ye48ujz @GOPconference @HASCRepbublicans"
"283","A by-the-numbers look at Obama's first year http://amplify.com/u/1gan"
"284","RT @RepMikePence Washington Post editorial board not convinced with @BarackObama's """"jobs plan"""" http://amplify.com/u/14kw #TCOT #Jobs"
"285","Report: President Obama Breaks Record on Spending http://amplify.com/u/10xj"
"286","Dean of the Harvard Medical School Gives Obama-care an """"F"""" http://amplify.com/u/ydo"
"287","RT @mikeallen: Rep. Frank Wolf (R-Va.) sends Obama a letter urging """"a nationally televised address on Afghanistan"""" ... http://bit.ly/16aF4Q"
"288","RT boblatta OBAMACARE: Young Adults to Subsidize Care for Older Americans http://amplify.com/u/k6s"
"289","Obama's CAFE plan will cost you an extra $1,300 per car. http://tinyurl.com/qbmz6l #TCOT #GOP #GOPpolicy #pawatercooler #redstate"
"290","Heritage Foundation put President Obama's call for $100M in savings into pictures.  It is a drop in a bucket http://tinyurl.com/ctgg5f"
"291","President Obama's cuts are a drop in the bucket http://tinyurl.com/cuojw8"
"292","Obama vs. Obama on spending http://tinyurl.com/dn8snj #gopconference"
"293","Do you support President Obama's housing plan?  Let me know and Vote on my blog www.billsblogpa09.blogspot.com"
"294","RT @johnboehner: Via @LATimes, """"Thanks to Obama spending, private sector pay is now the smallest part of personal income in U.S. history ..."
"295","RT @RepPhilGingrey: Today the President will attempt to re-sell Obamacare to the public in a nt'l teletownhall meeting.  Need solutions, ..."
"296","RT @WMRepublicans: ObamaCare Results in 30,000 New Yorkers Losing their Current Health Benefits http://bit.ly/fWAlr5"
"297","RT @JackKingston: AP FACT CHECK: Premiums would rise under the Obama plan: http://bit.ly/cPkxh3 #hc #tcot"
"298","RT @RepDaveCamp: The Jobs Search: With 3 Million More Unemployed and $2T in Added Debt, Obama Misery Index Continues Relentless Rise: ht ..."
"299","RT @GOPWhip: House Republicans remain committed to stopping President Obama &amp; Speaker Pelosi from raising taxes on all Americans #tcot"
"300","RT @gopconference: Obama's call for economic stimulus, jobs spending a tough sell in Congress http://bit.ly/bTgtaO"
"301","RT @boblatta: RT @gopconference """"This debt will be like a cancer- definitely destroy this country from within""""  Obama Debt Comis. http:/ ..."
"302","RT @RepMikeCoffman: RT @GOPLeader: Pres. Obama�s bailout bill would institutionalize �too big to fail"""" for Goldman Sachs, &amp; Wall St. gia ..."
"303","RT @RepMikeCoffman: RT @USASpeakingOut BREAKING: GOP�s @RepDaveCamp 2 force vote repealing heart of Obama #hcr law. USA is #SpeakingOut  ..."
"304","For those in the office RT @news4buffalo Live Webcast: President Obama Leaves Andrews AFB for Buffalo http://bit.ly/WRFo5"
"305","RT @whitehouse: Obama's #hcr dir Nancy-Ann DeParle answers q's abt his proposal. Learn more &amp; watch live @ 1:45pm http://bit.ly/b506mV"
"306","Our weekly update: President Obama visiting WNY next week, $16.1M for Health IT http://bit.ly/b5LgFk More news on #FB http://bit.ly/97FVIW"
"307","President Obama has some good advice for students heading back to school this fall.  http://bit.ly/zydim Full text:  http://bit.ly/HQNSW"
"308","RT @whitehouse President Obama Signs Small Business Jobs Act � 12 Key Benefits: http://bit.ly/cCTXxJ"
"309","""""Obama, in Buffalo, Is Upbeat on the Economy� http://nyti.ms/9PfhNF"
"310","President Obama is coming to #Buffalo tomorrow. Curious about past presidential visits? Find out here http://bit.ly/dDcVTc"
"311","President Obama appoints NYer Justice Sonia Sotomayor to the Supreme Court -- exciting choice http://tinyurl.com/pfh2av"
"312","RT @HouseDemocrats: President Obama just spoke to Congress about tomorrows #HCR vote. History in the making (VIDEO): http://bit.ly/cpYPIn__"
"313","RT @news4buffalo: Watch LIVE @ 11:15am as Pres. Obama signs the health care reform bill http://ow.ly/1pNy3"
"314","RT @WGRZ: President Obama has just signed the FAA extension act that includes the flight safety changes Flt. 3407 families demanded. #fb"
"315","Great news for airline safety! Bill now goes to President Obama for his signature. RT @senatus Senate unanimously passes Airline Safety Act."
"316","WNY�s own Industrial Support Inc showed President Obama the small business innovation that is driving our economy PICS http://bit.ly/csYc8k"
"317","...from President Obama. Whoever did his writing GETS #Buffalo. This will be ELECTRIC."
"318","Just took my seat at Industrial Support Inc.  Waiting to hear from President Obama on jobs and the economy."
"319","RT @WBFO WBFO will be broadcasting President Obama's speech to Industrial Support Inc. around 2pm. Listen live online at www.wbfo.org/listen"
"320","Just welcomed the President to Buffalo RT @WKBW President Obama Greeted by Higgins, Mayor Brown, Slaughter"
"321","RT @news4buffalo Crowds line Cayuga Ave hoping to get a glimpse of the Presidential motorcade http://ow.ly/i/1x7e #obamavisit #buffalo"
"322","Soon Pres. Obama will be in to #WNY to talk about small business jobs that are getting our economy moving http://bit.ly/9AZVbY #POTUSinWNY"
"323","Update on President Obama in Buffalo:  @WhiteHouse released info indicating the President will visit manufacturing company in my district."
"324","In case you couldn't catch it this morning, I chatted w/ @newsradio930 on President Obama�s upcoming trip to Buffalo http://bit.ly/cPMXgw"
"325","Breaking News:  #Buffalo will be the next stop for President Obama�s White House to Main Street Tour.  http://go.usa.gov/isg"
"326","RT @news4buffalo: Live Webcast:  President Obama Signs Jobs Bill http://bit.ly/WRFo5"
"327","Interested in hearing Pres. Obama�s address tonight. We need unique American solutions and investments for #jobs and #economic growth. #sotu"
"328","Joint session of Congress tonight for Pres. Obama�s first #SOTU Address. #YouTube will stream the event at youtube.com/citizentube."
"329","The announcement this morning awarding President Obama with the Nobel Peace Prize recognizes that a new era of... http://bit.ly/2lM5Wm"
"330","Great news- President Obama announces aid to WNY homeowners &amp; residents in disaster declaration for floods http://tinyurl.com/lhxko9"
"331","The President put it best: In the end, this isn�t about politics. This is about people�s lives and livelihoods. http://tinyurl.com/ObamaOpEd"
"332","RT @news4buffalo: Watch LIVE online at 9:15am - Pres Obama signs """"Don't Ask Don't Tell"""" repeal http://ow.ly/3t4et"
"333","RT @wnymedia: Join us all day for live blog and stream all day on @wnymedia for #Obamavisit to #buffalo"
"334","I support President Obama's tax cut proposal:
http://bit.ly/fWrpWL"
"335","I sent the following letter to President Obama:
http://bit.ly/cgINGG"
"336","The Obama Administration has announced new foreclosure aid:
http://cardoza.house.gov/index.cfm?sectionid=87&amp;sectiontree=6,87&amp;itemid=409"
"337","Proud my bipartisan bill saving taxpayer $ and energy was signed into law today by @BarackObama @WhiteHouse. Chk it out http://bit.ly/gQL0eT"
"338","Excited to welcome President Obama to Missouri�s Third Congressional District on his 100th day in office:  http://tinyurl.com/dcet34"
"339","Pres Obama hit a home run today w/ Medal of Freedom award to Stan the Man. Cheers to #STL Cardinal Nation who stood for Stan."
"340","Tune into KSDK Channel 5 at 10 o'clock Central to hear my reaction to Pres. Obama's call to add stability to our health care."
"341","Read President Obama's health insurance reform plan to add stability and security: http://bit.ly/uf8Cv/"
"342","Last night President Obama crystallized the case for health insurance reform.  Now it�s time to lay out the facts and get this done."
"343","On the show we discussed how Pres. Obama's speech will down in history as an important point in U.S. relations with the rest of the world."
"344","At White House to watch my SPEECH Act be signed into law by President Obama"
"345","will attend President Obama's signing of my SPEECH Act (http://bit.ly/aIGHoB) tomorrow at the White House #p2"
"346","Just finished an interview with @cbs4denver for tonight's news broadcasts talking Obama's speech &amp; the BP $20B fund #bp"
"347","I'll be on @DavidSirota radio show at 7:35MT on AM760 talking #oilspill &amp; Obama's speech - Pls tune in on your way to work!"
"348","RT @john_dingell: Wall Street Reform another great accomplishment for Obama and this Congress. New protections will help consumers."
"349","RT @markknoller: WH says Pres. Obama this morning signed the bill giving homebuyers an extra three months to file for the federal tax cr ..."
"350","Just met President Obama on his arrival to Las Vegas. Look forward to hearing him discuss jobs and the econmy tomorrow."
"351","I'm excited about tonight's Young Lawyers for Obama event."
"352","It is an honor to be watching President Obama sign the health care bill into law."
"353","Under Obama's plan, everyone gets a tax cut. For the wealthiest two percent, the tax cut for income over $250k will expire"
"354","RT @whitehouse: President Obama: It Gets Better. Video: http://bit.ly/c3Zyqv #lgbt"
"355","The Obama Tax Cuts are there for 97% of small businesses. 3% will see a small increase, biz like Bechtel &amp; New York Times"
"356","More private sector jobs created this year under Obama than 8 years of the Bush Presidency. A GAIN of 863k vs. a LOSS of 673k #p2"
"357","[Video] I look forward to President Obama @WhiteHouse signing a repeal of #DADT into law http://bit.ly/DADTcjg #p2 #lgbt"
"358","STAFF: Garamendi on #CSPAN soon, talk about Obama tax cuts &amp; need to bring back manufacturing jobs #p2 http://www.cspan.org"
"359","Picture worth 1000 words. Graphic comparing Bush &amp; Obama tax plans: http://www.speaker.gov/blog/?p=2453 #p2"
"360","GOP budget busting vs. fiscally responsible Obama agenda: http://bit.ly/cuZYpv #p2"
"361","Staff: Congressman speaks soon on CSPAN on #makeitinamerica &amp; Obama Tax Cuts. Watch: http://cs.pn/b2SFBL. Staff live tweeting #p2"
"362","President Obama Video @WhiteHouse Signs Small Business Jobs Act &amp; at 5 minute mark explains Key Benefits http://bit.ly/cCTXxJ #p2"
"363","Check out my latest op-ed: Let�s stay on the road: President Obama�s #infrastructure plan http://bit.ly/obamainfra #p2 #jobs"
"364","It was an honor to join President Obama, Vice President Obama, and members of Congress at today's #hcr signing ceremony. #ca10 #p2 #hc"
"365","RT @askgeorge: Obama Administration announces new funds to help struggling CA homeowners -- http://go.usa.gov/cDG"
"366","Here is what I have to say to the critics of the Obama administration:
http://tinyurl.com/3xr9h7y"
"367","I spoke to the NY Daily News about my meeting with President Obama today: http://tinyurl.com/ygbl4y6"
"368","LIVE VIDEO: President Obama addresses House Dems. I'm in the room. #democrats #hcr #obama http://bit.ly/6XLRYv"
"369","Great news.  I applaud President Obama for his hard work toward a world that need not fear nuclear holocaust. http://fb.me/5t3aPGW"
"370","RT @ajc President Obama phones Gov. Perdue to say state would receive 'prompt attention'. #atlflood http://bit.ly/1dyjbG"
"371","President Obama speaking live in New York about reforming Wall Street. http://fb.me/xhG97dVF"
"372","RT @BarackObama: Tomorrow, we will have the opportunity to pass historic reform. To the House of Representatives -- it is in your hands now."
"373","PHOTO: Congressman Johnson and President Obama arrive in Savannah, GA, on Air Force One. http://fb.me/Kue0ZQ5tX"
"374","Last night I voted for President Obama's proposal to extend tax cuts and unemployment benefits.  I oppose the... http://fb.me/y8uv3upY"
"375","Preparing to vote for H.R. 3221, the Student Aid and Fiscal Responsibility Act of 2009.

 This is the Obama... http://bit.ly/TLRfu"
"376","Just wrote President Obama urging disaster declaration for DeKalb, 
Rockdale, Gwinnett. #atlflood @ajc"
"377","Streaming video: President Obama speaking NOW at U.N. General Assembly.  #obama http://bit.ly/3cbwuC"
"378","Boarding AF1 with President Obama at Andrews AFB - flying to Savannah to discuss pos. impact of stimulus in GA. http://fb.me/5WjVbRt"
"379","Live at 8 p.m. - President Obama addresses the nation from the Oval Office to discuss the oil spill crisis.  Watch... http://fb.me/sWnT0zqT"
"380","Leadership.  RT @BarackObama: Today, after almost a century of effort, health insurance reform has become law. #hcr"
"381","At White House, watching @BarackObama sign health care reform into law. #hcr  Victory."
"382","CrossRoadsNews: Congressman Hank Johnson joined President Barack Obama Tuesday in
Savannah to highlight the... http://fb.me/5XCI0UP"
"383","LIVE VIDEO: President Obama announces health care reform end game.  It's time to get this done. http://fb.me/60Q7Ogf"
"384","AP PHOTO: Hank, President Obama arrive in Savannah, GA, on Air Force One (Assoc. Press / Alice Keeney) http://fb.me/6b8GfX2"
"385","Just walked down Air Force One steps with President Obama at Hunter Army Airfield in Savannah.  En route to... http://fb.me/Kue6gKlQY"
"386","Read this article for a sense of where Georgia's leaders, including Congressman Johnson, stand on President Obama's... http://fb.me/5D5JFUQ"
"387","RT @rolandsmartin: Video - President Obama pledges full U.S. support for humanitarian relief in Haiti http://bit.ly/8BaBfT"
"388","President Obama has released federal disaster relief funds for DeKalb, Rockdale, Gwinnett. #atlflood @ajc"
"389","Sent this letter to President Obama urging provision of fed. emgncy funds for DeKalb, Rockdale, and Gwinnett. http://bit.ly/1MHQs2 #atlflood"
"390","BREAKING: President Obama has just issued a Major Disaster Declaration for some areas of Georgia affected by recent floods.  #atlflood @ajc"
"391","RT @arenda: """"A New Era of Engagement"""" - Video &amp; Text of Obama's Address to the UN - http://tinyurl.com/n5f4a6"
"392","President #Obama has concluded his remarks before the U.N. General Assembly.  My office will post rundown later today."
"393","RT @stevebruskCNN President Obama called GA Gov. Perdue from NY last night for update on flooding situation. #atlflood"
"394","Streaming video: President Obama addresses U.N. General Assembly at 9:45AM. http://bit.ly/3cbwuC"
"395","Live streaming video: First Lady Michelle Obama discusses the importance of health insurance reform for American... http://bit.ly/5Xf8"
"396","About to enter the House chamber to watch President Obama's health care address to a joint session of Congress. ... http://bit.ly/3PRT6"
"397","The House is back in session!

This week's highlight will be President Obama's Wednesday evening address to a... http://bit.ly/26AE7F"
"398","@StrandedWind This is a historic moment.  I'm confident we have the votes.  Leadership is confident.  @BarackObama is confident. #hcr"
"399","@yayayarndiva Talked chronic unemployment w/ @BarackObama last wk. He gets it. We're investing in growth. http://bit.ly/asdjgs  #p2"
"400","Thanks to Prez Obama for taking a long-overdue step forward for our LGBTQ friends. http://bit.ly/9hOXRs"
"401","My views on President Obama's tax deal with Republicans http://on.fb.me/gZNBjz #unemployment"
"402","Just headed out the door - on my way to join President Obama at backyard event in Seattle."
"403","RT @thetrough: Just talked to @connecticutjoe , on his way to a Dems caucus with Joe Biden on the (still in process) Obama/Rs tax cut deal."
"404","I continue to oppose the unfair Obama Administration decision that distinguishes flood damage between state... http://bit.ly/dDpFSB"
"405","Looking forward to seeing President Obama speak at Savannah Tech today.  Hope he talks abt job creation in GA."
"406","Pres Obama annc'd today that the fed gov't will guarantee loans to expand Plant Vogtle in Burke Co.  Good news for GA. http://bit.ly/aaO2a5"
"407","Was just at the White House to hear President Obama announce his bill to reinstitute pay-as-you-go rules--big step for fiscal discipline!"
"408","newdems are meeting with carol browner, pres. obamas energy czar"
"409","with fellow members of the new dem coalition--about to meet with president obama!"
"410","Sec.#Gates, Pres.Obama and I are standing together on ending the #JSF extra eng.- waste of money, put USA jobs at risk.http://bit.ly/cEp4nu"
"411","Today, President Obama signs bill that strengthens health services &amp; improve access of care for our vets and their families #veterans"
"412","CT Congressional Delegation Urges President Obama to Assist Communities Affected By Recent Severe Weather http://bit.ly/90pjCJ"
"413","I just witnessed history at the White House: Pres. Obama signed the health care reform bill into law. http://bit.ly/d6gAiK"
"414","SCHIP: One Year Anniversary: Yesterday marked the 1 year anniversary of President Obama signing the State Children... http://bit.ly/cl5fxf"
"415","Natural Gas Policy for Our Nation: Today, Congressman Larson called on President Obama to to use his State of the ... http://bit.ly/ab8N6b"
"416","I call on President Obama to to advocate for a new investment in natural gas in his State of the Union speech tonight."
"417","Sarah Palin's version of the Dream Act is thinking she can beat Obama in 2012."
"418","Do the people who claim that President Obama was not born in the country know that Hawaii is a state?  I wonder!"
"419","Great ceremony at the white house, this morning.  President Obama welcomed President Calderon of Mexico. I was honored to be there."
"420","As I watched President #Obama sign the repeal of #DADT I was so happy that we have corrected this injustice."
"421","I will be on Democracy Now with Amy Goodman tomorrow to discuss President Obama's plans for Afghanistan at 8:15 am est."
"422","@BarackObama I stand with the Pres. in creating jobs for a stable Ohio economy. Thank you for unveiling your job creation agenda in OH."
"423","Prez. Obama, """"for decades we have failed to act w. The sense of urgency that this challenge requires"""""
"424","President Obama: """"we will fix this spill with everything we've got, for as long as it takes""""."
"425","NY pols stunned to learn Obama administration opposes funding for 9/11 health bill

...McMahon was furious that... http://fb.me/4U3SeFD"
"426","Today, I called on the Obama Administration to reimburse NYC for all security costs associated with the upcoming... http://fb.me/44k4ULW"
"427","Four Colorado Congress members ask Obama to save NASA�s Constellation/Orion program... http://fb.me/5vy7ILL"
"428","Obama was clear that small business is the economic engine for America where most employment and innovation takes place."
"429","The stories about the bank president and the girl from SC brought a lot of applause. Obama received a great repection."
"430","Obama appears confident. He is addressing off balance sheet budgets, Iraq and Afghanistan and is thanking troops for their service."
"431","Pres. Obama is calling for each of us to serve. It's resonating with D's and R's, personal and fiscal responsibility are getting applause."
"432","I am looking forward to hearing President Obama's remarks at tonight's Joint Session."
"433","I am home in Colorado and excited to see President Obama today."
"434","#Congress should hold a vote on offering #obamataxcuts for the middle class - returning top earner rates to Clinton era makes the most sense"
"435","Was glad to see #Obama focus on #immigration - #GOP needs to participate in reform efforts or get out of the way http://tinyurl.com/29efzms"
"436","Asking President #Obama to dedicate $300 million to upgrade #border ports of entry http://tinyurl.com/38ymv8r -- they're getting short on $"
"437","Good news for autos.  Ford receives retooling loans &amp; recovery efforts for auto communities given cabinet-level stature in Obama Admin #fb"
"438","Heading to White House with Ways and Means Dems to discuss health care reform with President Obama"
"439","On way to SEMCOG for meetings with President Obama's Auto Communities Director, city officials and businesses."
"440","From my site: Schrader Sends Letter Urging Obama Administration to Speed Up Payments to Counties: Congressman Kurt... http://bit.ly/aRCH96"
"441","Elizabeth Warren is the best choice to get the CFPB up and running, and I commend President Obama for appointing her. http://bit.ly/cZFB93"
"442","With President Obama in New York tonight. Travelling with him."
"443","On the way to White House to meet with President Obama.  Will report later."
"444","Obama Administration interested in Cash for Clunkers efficient vehicle program. Here�s a release on my bill: http://tinyurl.com/cs563b."
"445","Scare Tactics Greatest Hits: Sarah Palin coins a phrase, """"Obama's 'Death Panel''' and calls it """"Downright evil"""" here: http://bit.ly/UsNGt"
"446","Obama: """"The time for bickering is over """""
"447","President Obama speaking to Dem Caucus: Keep working."
"448","Preparing for Obama speech to Congress. Begins at 9."
"449","Watched President Obama's press conference. I agree that Congress must act now to pass economic recovery."
"450","Under Bush in �08, US lost avg of 317k #jobs per month. Under Obama in �10, US gained avg of 95k #jobs per month. #knowyourfacts #p2"
"451","RT @HouseDemocrats: When people see benefits from HCR, GOP will realize mistake in calling it Obamacare (via @owillis) http://bit.ly/9wbK8f"
"452","RT @whitehouse: On tap: Obama travels to Youngstown, OH to talk jobs. Rep. Tim Ryan gives some local perspective http://bit.ly/9QjKe5"
"453","Proud to have joined @barackobama to honor the bravery and heroism of Warren Police Officer Douglas Hipple at the White House today."
"454","@RussertXM_NBC Wanted to let you know that I'll be live tweeting as I travel with @barackobama during his trip to Youngstown, tomorrow."
"455","Excited to have @barackobama in Youngstown tomorrow."
"456","At health care rally in Strongsville supporting President Obama and comprehensive health care reform. #fb"
"457","Headed to the White House for the signing of #hcr with @barackobama #p2 #fb"
"458","Will be sending out #hcr updates throughout the weekend. President Obama will be speaking at 2:45 this afternoon. #p2 #fb"
"459","216! After decades of debate, I am proud to have joined my colleagues in passing #hcr. I look forward to seeing it signed by @barackobama."
"460","Just got through listening to a great speech by @barackobama on #hcr. Here's a video update, post-speech: http://tinyurl.com/y9g87ao #p2 #fb"
"461","@barackobama It's getting close to the vote, Mr. President. I look forward to making the American dream a reality by voting for #hcr."
"462","Video: Live coverage of the President's visit today: 
http://www.wytv.com/content/hot/obama/default.aspx"
"463","#WSR joins #ARRA and #HCR as the third of Obama�s four key agenda items to pass Congress. As VP Biden might say, that�s an effing big deal"
"464","Did you know: Obama tied the credit card regulations to those in the financial regulatory reform legislation he signed into law last month."
"465","@barackobama Thank you for the RT, Mr. President. This is a great day for the country. #fb"
"466","@ricksanchezcnn Wanted to let you know that I'll be live tweeting as I travel with @barackobama during his trip to Youngstown, tomorrow."
"467","�Federal taxes are very considerably lower by every measure since Obama became president.�- Bruce Bartlett, Reagan Domestic Policy Advisor"
"468","Excited for the Inauguration of President Barack Obama and Vice President Joe Biden"
"469","Learn the basic principles of President Obama's health insurance reform plan as presented to Congress: http://tinyurl.com/nwv522"
"470","President Obama will sign the Credit Cardholders' Bill of Rights Act into law tomorrow. #p2"
"471","RT @cspan: LIVE right now C-SPAN: President Obama on health care -- from the White House."
"472","Looking forward To President Obama's speech this evening."
"473","New nominee for most inept messaging by the Obama team : DoJ.  Guys, you won! Act like it!"
"474","Congressman Reyes joins President Obama at White House for signing of intelligence legislation http://fb.me/I87ntZzq"
"475","@BarackObama thanks for the RT!"
"476","RT @RuralTour Several manufacturers in VA are here to show how their products can help Pres. Obama achieve energy independence.#ruraltour"
"477","RT @HHSGov - At 11:40 ET, Pres Obama and Sec Sebelius speak to seniors in a town hall about health reform. Watch live http://wh.gov/live"
"478","Obama just criticized the #GOP and @JohnBoehner for opposing #WallStreetReform and comparing the crisis to an """"ant"""" http://bit.ly/9gmteW"
"479","President Obama released his health reform plan �putting Americans in control of their health care�: http://tinyurl.com/ykydrrs"
"480","Pleased by Obama Administration�s new loan guarantee for nuke power. Working to see MD's Calvert Cliffs qualify. http://tinyurl.com/yzh3vgf"
"481","Was proud to join @BarackObama as he signed #DADT repeal into law. Our military can now begin a responsible transition to open service."
"482","new report from @TaxJustice: Obama cut taxes for 98% of working families http://bit.ly/cw6bs7 not what the #GOP would have you believe"
"483","At the White House watching President Obama sign health care reform into law. #hcr"
"484","I just had the pleasure of introducing President Obama to the Democratic Caucus at a final meeting on #hcr http://bit.ly/bV0fm3"
"485","Watch me on @FOXNews' Fox &amp; Friends at 8:45am to discuss health care reform in advance of today's bipartisan meeting with President Obama."
"486","I�ll be on @CNBC Squawkbox at 8:05am to discuss health care reform in advance of the bipartisan meeting with President Obama."
"487","New WH economic report out today. I�ll keep working with Obama to create jobs and build a strong economy http://tinyurl.com/yz9gte2"
"488","Just spent 2 hrs with President Obama and bipartisan Congressional leaders at WH to discuss areas of agreement on creating jobs."
"489","RT @ezraklein: Nothing Obama has passed or proposed adds as much to the deficit as the GOP's $3.9 tril extension of the Bush tax cuts. h ..."
"490","How digusting! A Dr. in FL-08 turns away Obama supporters. I railed about him on CNN last pm. http://www.youtube.com/my_videos?feature=mhw5"
"491","Change Obama's Mind, Change the World http://bit.ly/changeobamasmind #afghanistan"
"492","I predicted last night about the GOP. """"If Obama could somehow bring about world peace, they'd blame him for destroying the defense industry"""""
"493","Just got back from the White House with fellow Blue Dogs, where President Obama introduced legislation advancing statutory PAYGO rules!"
"494","Reviewing President Obama�s proposed health insurance reform plan, released yesterday. You can find a copy here: http://bit.ly/dmCOXT"
"495","Wise decision by President Obama to freeze federal salaries. Belt-tightening inside the Beltway is a must. http://ow.ly/3gWMT"
"496","Just watched Obama sign law repealing #DADT--very good end to this Congress http://ow.ly/i/6Bt4"
"497","Heard Obama�s speech on #CIR�@whitehouse, Mr. President I will personally show you what AZ needs: tough border security."
"498","Largest #solar plant in America set to open tomorrow � Obama will be there to speak http://www.whitehouse.gov/live"
"499","BREAKING NEWS: Obama to deploy 1200 National Guard to border &amp; ask for $500 million in border security funding. Read http://bit.ly/9IOYBs"
"500","Great State of the Union. President Obama spoke strongly to job creation, reducing the debt, and our overall economic health."
"501","Members only Dem caucus this morning. Every member wants reform but heated debate on best way. Looking fwd to Pres Obama tonight."
"502","Pleased to see President Obama signed executive order creating bipartisan debt commission this morning. Imperative to our fiscal health."
"503","Historic day. President Obama addressing caucus now."
"504","Obama speaking re:climate change today: must act �boldly, swiftly... or risk consigning future generations to an irreversible catastrophe�"
"505","Moving eulogy today. Obama spoke of legacy, learning from mistakes &amp; growing from failures to make America better. AZ flags at half-mast."
"506","President Obama has just jumped into second multilateral meeting in Copenhagen after strong speech and call for action. Worth the fight!"
"507","Not sure whether or not a climate agreement can be reached. Time is running out at COP15.  Obama +130 heads of state arrive soon."
"508","Obama signing very strong defense bill which changes the way DoD does business + long awaited hate crimes bill.  http://yfrog.com/j4t0aj"
"509","Defense Authorization soon to be signed into law by Obama � click here to see my inclusions http://ow.ly/x8ak"
"510","Obama on #solar today at largest PV facility in Western Hem. Mentioned Nellis AFB which I visited, as a model http://ow.ly/wWkZ"
"511","RT @tpmmedia: Does Obama's tax cut compromise endanger Social Security? @RushHolt says: yes. http://tpm.ly/gGtehK"
